Page location,Date,Sessions,language_test,drop_group,snowball_id,list_source,country,format
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=5411,2023-12-21,1,NA,Drop 2 - US,05411,Brizo,United States,NA
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=6855,2023-12-21,1,NA,Drop 2 - US,06855,Brizo,United States,NA
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=7319,2023-12-31,1,NA,Drop 2 - US,07319,Brizo,United States,NA
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=9529,2023-12-25,1,NA,Drop 2 - US,09529,Brizo,United States,NA
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=9995,2023-12-22,1,NA,Drop 2 - US,09995,Brizo,United States,NA
https://getskt.com/2023christmas8/?utm_source=brizous&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=9995,2023-12-31,1,NA,Drop 2 - US,09995,Brizo,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=56531,2023-12-26,1,NA,Drop 2 - US,56531,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=57157,2023-12-21,3,NA,Drop 2 - US,57157,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=57393,2023-12-27,1,NA,Drop 2 - US,57393,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=57839,2023-12-19,1,NA,Drop 2 - US,57839,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=57857,2023-12-20,1,NA,Drop 2 - US,57857,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59003,2023-12-21,1,NA,Drop 2 - US,59003,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-18,1,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-19,2,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-20,2,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-21,1,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-22,3,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-23,1,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-24,1,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-25,3,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-26,3,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=59367,2023-12-27,1,NA,Drop 2 - US,59367,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=62923,2023-12-18,2,NA,Drop 2 - US,62923,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=62923,2023-12-20,1,NA,Drop 2 - US,62923,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=63065,2023-12-23,1,NA,Drop 2 - US,63065,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=63791,2023-12-19,1,NA,Drop 2 - US,63791,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=65711,2023-12-21,1,NA,Drop 2 - US,65711,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=66273,2023-12-20,1,NA,Drop 2 - US,66273,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=69145,2023-12-28,2,NA,Drop 2 - US,69145,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=70761,2023-12-26,1,NA,Drop 2 - US,70761,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=72529,2023-12-29,1,NA,Drop 2 - US,72529,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=74073,2023-12-21,1,NA,Drop 2 - US,74073,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=74165,2023-12-19,1,NA,Drop 2 - US,74165,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=74357,2023-12-19,1,NA,Drop 2 - US,74357,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=75049,2023-12-22,2,NA,Drop 2 - US,75049,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=75303,2023-12-28,1,NA,Drop 2 - US,75303,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=75581,2023-12-20,1,NA,Drop 2 - US,75581,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=75581,2023-12-25,1,NA,Drop 2 - US,75581,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=75709,2023-12-23,1,NA,Drop 2 - US,75709,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=77007,2023-12-19,1,NA,Drop 2 - US,77007,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=77757,2023-12-20,1,NA,Drop 2 - US,77757,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=78583,2023-12-20,1,NA,Drop 2 - US,78583,PrintShop,United States,NA
https://getskt.com/2023christmas9/?utm_source=printshopus&utm_medium=DirectMail&utm_campaign=christmasdrop2&utm_id=79075,2023-12-21,1,NA,Drop 2 - US,79075,PrintShop,United States,NA
