column,na_count,na_pct
LINK_TO_MENU__C,1039,0.9243772241992882
DAYS_FROM_KO_TO_PRE_LIVE_CALL__C,1075,0.9564056939501779
MISTAKE_COUNT__C,1097,0.9759786476868327
SELECTED_PRODUCT__C,186,0.16548042704626334
CD_PRE_LIVE_CALL__C,1073,0.9546263345195729
RINGDNA100__FIRST_INBOUND_CALL__C,1037,0.9225978647686833
AVERAGE_ORDER_SIZE__C,922,0.8202846975088968
LASTREFERENCEDDATE,1123,0.9991103202846975
MONTHLY_REVENUE__C,593,0.5275800711743772
FORECAST_CATEGORY_CUSTOM__C,1122,0.998220640569395
CREDIT_CARD_SETTING_CHECK_UPDATE__C,1124,1.0
DATE_TIME_CLOSED_WON__C,391,0.34786476868327404
STAGE_AT_CLOSED_LOST__C,1007,0.8959074733096085
CALL_WAITING_MUSIC_UPDATE__C,1124,1.0
ADYEN_ACCOUNT_HOLDERS_NUMBER__C,1121,0.9973309608540926
MENU_POD_LEAD_EVAL__C,0,0.0
OUTBOUND_HIRING_POSITION__C,1108,0.9857651245551602
ISWON,0,0.0
KICKOFF_SCHEDULE_DELAY__C,992,0.8825622775800712
DELIVERY_ENABLEMENT_EDITOR_DOUBLE_CHECK__C,1124,1.0
NOTE_FOR_MENU_TEAM__C,1107,0.9848754448398577
BEST_CONTACT_NUMBER__C,1124,1.0
TD_CLIENT_TECH_STATUS__C,449,0.3994661921708185
TIME_CT_TECH_INTERVIEW__C,1064,0.9466192170818505
DE_MENU_SPECIALIST__C,1123,0.9991103202846975
RINGDNA100__RESPONSE_TYPE__C,1052,0.9359430604982206
NO_SHOW__C,1112,0.9893238434163701
SD_KICK_OFF_CALL__C,1120,0.99644128113879
LAST_ACTIVITY_DATE__C,0,0.0
ADYEN_APPROVAL_DATE__C,1121,0.9973309608540926
STUCK_REASONS__C,1122,0.998220640569395
MENU_SPECIALIST__C,1011,0.8994661921708185
AUTOMATION_BYPASS__C,0,0.0
LIVE_DATE__C,438,0.3896797153024911
POSTER_CARDS_STICKERS_SENT__C,1124,1.0
CLIENT_SIGNING_UP_FOR_WONDERSPAY__C,1016,0.9039145907473309
OWNERSHIP_TYPE__C,422,0.37544483985765126
BUSINESS_PHONE__C,428,0.3807829181494662
WHEN_IS_THE_CLIENT_BEST_AVAILABLE__C,1023,0.9101423487544484
ISPRIVATE,0,0.0
