Snowball_ID,Date,Event name,Sessions
34771,20230605,first_visit,2
34771,20230605,page_view,2
34771,20230605,session_start,2
34289,20230608,first_visit,1
34289,20230608,page_view,1
34289,20230608,scroll,1
34289,20230608,session_start,1
34289,20230608,user_engagement,1
34027,20230608,first_visit,2
34027,20230608,page_view,2
34027,20230608,session_start,2
34027,20230608,user_engagement,1
33941,20230613,first_visit,1
33941,20230613,page_view,1
33941,20230613,scroll,1
33941,20230613,session_start,1
33941,20230613,video_complete,1
33941,20230613,video_progress,1
33941,20230613,video_start,1
33895,20230617,first_visit,1
33895,20230617,page_view,1
33895,20230617,scroll,1
33895,20230617,session_start,1
33721,20230725,first_visit,1
33721,20230725,page_view,1
33721,20230725,session_start,1
33545,20230609,first_visit,1
33545,20230609,page_view,1
33545,20230609,scroll,1
33545,20230609,session_start,1
33545,20230609,video_complete,1
33545,20230609,video_progress,1
33545,20230609,video_start,1
33454,20230613,first_visit,1
33454,20230613,page_view,1
33454,20230613,session_start,1
33454,20230611,first_visit,1
33454,20230611,page_view,1
33454,20230611,scroll,1
33454,20230611,session_start,1
33075,20230603,first_visit,1
33075,20230603,page_view,1
33075,20230603,scroll,1
33075,20230603,session_start,1
33075,20230603,user_engagement,1
33075,20230603,video_complete,1
33075,20230603,video_progress,1
33075,20230603,video_start,1
33003,20230613,first_visit,1
33003,20230613,page_view,1
33003,20230613,session_start,1
32597,20230604,AnyFormSubmit,1
32597,20230604,Any_Form-Submit,1
32597,20230604,form_start,1
32597,20230604,page_view,2
32597,20230604,user_engagement,2
32597,20230604,first_visit,2
32597,20230604,page_view,2
32597,20230604,scroll,2
32597,20230604,session_start,2
32597,20230604,user_engagement,2
32345,20230619,page_view,2
32345,20230619,scroll,2
32345,20230619,session_start,2
32345,20230616,page_view,2
32345,20230616,scroll,1
32345,20230616,session_start,3
32345,20230613,first_visit,2
32345,20230613,page_view,6
32345,20230613,session_start,6
32345,20230613,user_engagement,1
32343,20230730,first_visit,1
32343,20230730,page_view,1
32343,20230730,scroll,1
32343,20230730,session_start,1
31950,20230613,first_visit,1
31950,20230613,page_view,1
31950,20230613,scroll,1
31950,20230613,session_start,1
31950,20230613,user_engagement,1
31851,20230710,first_visit,1
31851,20230710,page_view,1
31851,20230710,session_start,1
31851,20230620,first_visit,1
31851,20230620,page_view,1
31851,20230620,session_start,1
31851,20230613,first_visit,1
31851,20230613,page_view,1
31851,20230613,scroll,1
31851,20230613,session_start,1
31851,20230613,video_progress,1
31851,20230613,video_start,1
31698,20230701,page_view,1
31698,20230701,first_visit,1
31698,20230701,page_view,1
31698,20230701,session_start,1
31698,20230701,user_engagement,1
31373,20230601,first_visit,1
31373,20230601,page_view,1
31373,20230601,scroll,1
31373,20230601,session_start,1
30850,20230603,first_visit,2
30850,20230603,page_view,2
30850,20230603,session_start,2
30850,20230603,user_engagement,2
30610,20230620,first_visit,1
30610,20230620,page_view,1
30610,20230620,scroll,1
30610,20230620,session_start,1
30279,20230819,page_view,1
30252,20230603,Phone_Number_Click,1
30252,20230603,click,1
30252,20230603,first_visit,1
30252,20230603,page_view,1
30252,20230603,session_start,1
30252,20230603,user_engagement,1
30251,20230624,first_visit,1
30251,20230624,page_view,1
30251,20230624,session_start,1
29889,20230827,first_visit,1
29889,20230827,page_view,1
29889,20230827,scroll,1
29889,20230827,session_start,1
29889,20230827,user_engagement,1
29815,20230609,first_visit,1
29815,20230609,page_view,1
29815,20230609,session_start,1
28735,20230611,first_visit,1
28735,20230611,page_view,2
28735,20230611,scroll,1
28735,20230611,session_start,2
28735,20230611,user_engagement,1
28649,20230612,first_visit,1
28649,20230612,page_view,1
28649,20230612,session_start,1
27751,20230608,page_view,2
27751,20230608,scroll,1
27751,20230608,session_start,2
27751,20230607,first_visit,1
27751,20230607,page_view,1
27751,20230607,scroll,1
27751,20230607,session_start,1
27742,20230612,first_visit,1
27742,20230612,page_view,1
27742,20230612,session_start,1
27494,20230617,first_visit,1
27494,20230617,page_view,1
27494,20230617,session_start,1
27400,20230608,first_visit,1
27400,20230608,page_view,1
27400,20230608,scroll,1
27400,20230608,session_start,1
27102,20230601,page_view,1
27102,20230601,session_start,1
27102,20230601,user_engagement,1
27089,20230601,first_visit,1
27089,20230601,page_view,1
27089,20230601,scroll,1
27089,20230601,session_start,1
26808,20230609,first_visit,1
26808,20230609,page_view,1
26808,20230609,session_start,1
26808,20230609,user_engagement,1
26777,20230921,first_visit,1
26777,20230921,page_view,1
26777,20230921,scroll,1
26777,20230921,session_start,1
26777,20230921,user_engagement,1
26777,20230824,page_view,1
26777,20230824,session_start,1
26777,20230823,first_visit,1
26777,20230823,page_view,2
26777,20230823,session_start,2
26724,20230615,page_view,1
26724,20230615,scroll,1
26724,20230615,user_engagement,1
26724,20230615,first_visit,1
26724,20230615,page_view,2
26724,20230615,scroll,1
26724,20230615,session_start,3
26724,20230615,user_engagement,2
26015,20230823,first_visit,1
26015,20230823,page_view,1
26015,20230823,scroll,1
26015,20230823,session_start,1
26015,20230823,user_engagement,1
25613,20230616,first_visit,1
25613,20230616,page_view,1
25613,20230616,scroll,1
25613,20230616,session_start,1
25404,20230611,first_visit,2
25404,20230611,page_view,2
25404,20230611,session_start,2
25404,20230609,first_visit,1
25404,20230609,page_view,1
25404,20230609,scroll,1
25404,20230609,session_start,1
25308,20230609,first_visit,1
25308,20230609,page_view,1
25308,20230609,session_start,1
24706,20230705,first_visit,1
24706,20230705,page_view,1
24706,20230705,scroll,1
24706,20230705,session_start,1
24678,20230610,first_visit,1
24678,20230610,page_view,1
24678,20230610,scroll,1
24678,20230610,session_start,1
24678,20230610,user_engagement,1
24678,20230610,video_complete,1
24678,20230610,video_progress,1
24678,20230610,video_start,1
24663,20230614,first_visit,1
24663,20230614,page_view,1
24663,20230614,referraliwatch,1
24663,20230614,scroll,1
24663,20230614,session_start,1
24663,20230614,user_engagement,1
24616,20230606,first_visit,2
24616,20230606,page_view,2
24616,20230606,session_start,2
24038,20230601,first_visit,1
24038,20230601,page_view,1
24038,20230601,session_start,1
23842,20230605,first_visit,1
23842,20230605,page_view,1
23842,20230605,scroll,1
23842,20230605,session_start,1
23842,20230605,video_complete,1
23842,20230605,video_progress,1
23842,20230605,video_start,1
22130,20230715,first_visit,2
22130,20230715,page_view,2
22130,20230715,scroll,2
22130,20230715,session_start,2
22130,20230715,user_engagement,2
21957,20230609,first_visit,1
21957,20230609,page_view,1
21957,20230609,session_start,1
21533,20230613,first_visit,1
21533,20230613,page_view,1
21533,20230613,session_start,1
21533,20230613,video_progress,1
21533,20230613,video_start,1
21424,20230606,first_visit,1
21424,20230606,page_view,2
21424,20230606,scroll,2
21424,20230606,session_start,2
21012,20230601,AnyFormSubmit,1
21012,20230601,Any_Form-Submit,1
21012,20230601,first_visit,2
21012,20230601,form_start,1
21012,20230601,page_view,2
21012,20230601,session_start,2
21012,20230601,user_engagement,2
20632,20230606,first_visit,1
20632,20230606,page_view,1
20632,20230606,scroll,1
20632,20230606,session_start,1
20613,20230621,page_view,2
20613,20230621,session_start,2
20613,20230605,first_visit,1
20613,20230605,page_view,1
20613,20230605,session_start,1
20534,20230610,AnyFormSubmit,1
20534,20230610,Any_Form-Submit,1
20534,20230610,first_visit,1
20534,20230610,form_start,1
20534,20230610,page_view,1
20534,20230610,scroll,1
20534,20230610,session_start,1
20534,20230610,user_engagement,1
20358,20230626,first_visit,1
20358,20230626,page_view,1
20358,20230626,scroll,1
20358,20230626,session_start,1
19344,20230625,first_visit,1
19344,20230625,page_view,1
19344,20230625,session_start,1
18462,20230605,first_visit,1
18462,20230605,page_view,1
18462,20230605,scroll,1
18462,20230605,session_start,1
18370,20230608,first_visit,1
18370,20230608,page_view,1
18370,20230608,session_start,1
18255,20230622,page_view,2
18178,20230613,first_visit,1
18178,20230613,page_view,1
18178,20230613,session_start,1
18016,20230601,first_visit,1
18016,20230601,page_view,1
18016,20230601,session_start,1
18013,20230619,AnyFormSubmit,1
18013,20230619,Any_Form-Submit,1
18013,20230619,first_visit,1
18013,20230619,form_start,1
18013,20230619,page_view,1
18013,20230619,scroll,1
18013,20230619,session_start,1
18013,20230619,user_engagement,1
17389,20230611,first_visit,1
17389,20230611,page_view,1
17389,20230611,referraliwatch,1
17389,20230611,scroll,1
17389,20230611,session_start,1
17389,20230611,user_engagement,1
17123,20230613,AnyFormSubmit,1
17123,20230613,Any_Form-Submit,1
17123,20230613,first_visit,1
17123,20230613,form_start,1
17123,20230613,page_view,1
17123,20230613,session_start,1
17123,20230613,user_engagement,1
17041,20230614,AnyFormSubmit,1
17041,20230614,Any_Form-Submit,1
17041,20230614,first_visit,1
17041,20230614,form_start,1
17041,20230614,page_view,1
17041,20230614,session_start,1
17041,20230614,user_engagement,1
16769,20230610,AnyFormSubmit,1
16769,20230610,Any_Form-Submit,1
16769,20230610,first_visit,2
16769,20230610,form_start,1
16769,20230610,page_view,2
16769,20230610,session_start,2
16769,20230610,user_engagement,2
15985,20230603,first_visit,1
15985,20230603,page_view,1
15985,20230603,session_start,1
15596,20230604,first_visit,1
15596,20230604,page_view,1
15596,20230604,scroll,1
15596,20230604,session_start,1
15596,20230604,video_complete,1
15596,20230604,video_progress,1
15596,20230604,video_start,1
15367,20230609,AnyFormSubmit,1
15367,20230609,Any_Form-Submit,1
15367,20230609,first_visit,1
15367,20230609,form_start,1
15367,20230609,page_view,1
15367,20230609,session_start,1
15367,20230609,user_engagement,1
15255,20230612,page_view,1
15255,20230612,user_engagement,1
15255,20230612,first_visit,1
15255,20230612,page_view,1
15255,20230612,scroll,1
15255,20230612,session_start,1
15255,20230612,user_engagement,1
15076,20230601,first_visit,1
15076,20230601,page_view,1
15076,20230601,scroll,1
15076,20230601,session_start,2
15076,20230601,user_engagement,1
15076,20230601,video_complete,1
15076,20230601,video_progress,1
15076,20230601,video_start,1
15060,20230614,first_visit,1
15060,20230614,page_view,1
15060,20230614,scroll,1
15060,20230614,session_start,1
15060,20230614,video_complete,1
15060,20230614,video_progress,1
15060,20230614,video_start,1
14937,20230619,first_visit,1
14937,20230619,page_view,1
14937,20230619,scroll,1
14937,20230619,session_start,1
14937,20230619,video_complete,1
14937,20230619,video_progress,1
14937,20230619,video_start,1
14859,20230603,first_visit,2
14859,20230603,page_view,2
14859,20230603,referraliwatch,1
14859,20230603,scroll,2
14859,20230603,session_start,2
14859,20230603,user_engagement,1
14312,20230617,first_visit,2
14312,20230617,page_view,2
14312,20230617,session_start,2
14268,20230630,AnyFormSubmit,1
14268,20230630,Any_Form-Submit,1
14268,20230630,first_visit,2
14268,20230630,form_start,1
14268,20230630,page_view,2
14268,20230630,session_start,2
14268,20230630,user_engagement,2
13628,20230606,first_visit,1
13628,20230606,page_view,1
13628,20230606,scroll,1
13628,20230606,session_start,1
13628,20230606,user_engagement,1
13143,20230610,first_visit,2
13143,20230610,page_view,2
13143,20230610,session_start,2
13143,20230610,user_engagement,2
13115,20230922,page_view,1
12928,20230619,page_view,2
12928,20230619,session_start,2
12928,20230617,page_view,1
12928,20230617,session_start,1
12928,20230616,page_view,2
12928,20230616,scroll,2
12928,20230616,session_start,2
12928,20230615,page_view,2
12928,20230615,session_start,2
12928,20230610,first_visit,1
12928,20230610,page_view,1
12928,20230610,session_start,1
12584,20230613,first_visit,1
12584,20230613,page_view,1
12584,20230613,session_start,1
12080,20230711,first_visit,1
12080,20230711,page_view,1
12080,20230711,scroll,1
12080,20230711,session_start,1
12080,20230711,user_engagement,1
11767,20230601,page_view,1
11767,20230601,session_start,1
11301,20230610,page_view,1
11301,20230610,first_visit,1
11301,20230610,page_view,1
11301,20230610,session_start,1
11301,20230610,user_engagement,1
10718,20230610,first_visit,2
10718,20230610,page_view,2
10718,20230610,scroll,1
10718,20230610,session_start,2
10718,20230610,video_complete,1
10718,20230610,video_progress,1
10718,20230610,video_start,1
10588,20230612,first_visit,2
10588,20230612,page_view,2
10588,20230612,scroll,2
10588,20230612,session_start,2
10383,20230607,first_visit,1
10383,20230607,page_view,1
10383,20230607,scroll,1
10383,20230607,session_start,1
10331,20230612,first_visit,1
10331,20230612,page_view,1
10331,20230612,scroll,1
10331,20230612,session_start,1
10165,20230606,first_visit,1
10165,20230606,page_view,1
10165,20230606,session_start,1
9738,20230610,page_view,2
9738,20230610,session_start,2
9738,20230604,AnyFormSubmit,1
9738,20230604,Any_Form-Submit,1
9738,20230604,first_visit,1
9738,20230604,form_start,1
9738,20230604,page_view,1
9738,20230604,scroll,1
9738,20230604,session_start,1
9738,20230604,user_engagement,1
9325,20230620,first_visit,1
9325,20230620,page_view,1
9325,20230620,scroll,1
9325,20230620,session_start,1
8539,20230922,first_visit,2
8539,20230922,page_view,2
8539,20230922,scroll,1
8539,20230922,session_start,2
8539,20230919,first_visit,2
8539,20230919,page_view,2
8539,20230919,session_start,2
7996,20230602,first_visit,1
7996,20230602,form_start,1
7996,20230602,page_view,1
7996,20230602,scroll,1
7996,20230602,session_start,1
7396,20230617,first_visit,1
7396,20230617,page_view,1
7396,20230617,scroll,1
7396,20230617,session_start,1
7072,20230629,first_visit,1
7072,20230629,page_view,1
7072,20230629,scroll,1
7072,20230629,session_start,1
6675,20230713,first_visit,1
6675,20230713,page_view,1
6675,20230713,scroll,1
6675,20230713,session_start,1
6471,20230623,page_view,1
6471,20230623,session_start,1
6036,20230612,first_visit,1
6036,20230612,page_view,2
6036,20230612,scroll,2
6036,20230612,session_start,2
5981,20230606,first_visit,1
5981,20230606,page_view,1
5981,20230606,scroll,1
5981,20230606,session_start,1
5739,20230922,page_view,1
5739,20230922,scroll,1
5739,20230922,session_start,1
5040,20230601,first_visit,1
5040,20230601,page_view,1
5040,20230601,scroll,1
5040,20230601,session_start,1
5040,20230601,video_progress,1
5040,20230601,video_start,1
4944,20230612,first_visit,1
4944,20230612,page_view,1
4944,20230612,session_start,1
4497,20230601,first_visit,1
4497,20230601,page_view,1
4497,20230601,scroll,1
4497,20230601,session_start,1
4424,20230605,AnyFormSubmit,1
4424,20230605,Any_Form-Submit,1
4424,20230605,first_visit,1
4424,20230605,form_start,1
4424,20230605,page_view,1
4424,20230605,scroll,1
4424,20230605,session_start,1
4424,20230605,user_engagement,1
4334,20230614,first_visit,1
4334,20230614,form_start,1
4334,20230614,page_view,1
4334,20230614,scroll,1
4334,20230614,session_start,1
4292,20230613,first_visit,1
4292,20230613,page_view,1
4292,20230613,scroll,1
4292,20230613,session_start,1
3593,20230627,first_visit,1
3593,20230627,page_view,1
3593,20230627,scroll,1
3593,20230627,session_start,1
3593,20230627,video_complete,1
3593,20230627,video_progress,1
3593,20230627,video_start,1
3515,20230611,first_visit,1
3515,20230611,page_view,1
3515,20230611,session_start,1
3291,20230607,first_visit,2
3291,20230607,page_view,2
3291,20230607,session_start,2
3189,20230609,first_visit,1
3189,20230609,page_view,1
3189,20230609,session_start,1
2767,20230701,first_visit,1
2767,20230701,page_view,1
2767,20230701,session_start,1
2767,20230606,first_visit,1
2767,20230606,page_view,2
2767,20230606,session_start,2
2679,20230925,first_visit,1
2679,20230925,page_view,1
2679,20230925,session_start,1
2679,20230922,Phone_Number_Click,1
2679,20230922,click,1
2679,20230922,first_visit,3
2679,20230922,page_view,6
2679,20230922,scroll,1
2679,20230922,session_start,6
2679,20230922,user_engagement,3
1971,20230610,AnyFormSubmit,1
1971,20230610,Any_Form-Submit,1
1971,20230610,first_visit,2
1971,20230610,form_start,1
1971,20230610,page_view,2
1971,20230610,session_start,2
1971,20230610,user_engagement,1
1894,20230601,first_visit,3
1894,20230601,page_view,3
1894,20230601,scroll,1
1894,20230601,session_start,4
1894,20230601,user_engagement,1
1894,20230601,video_complete,1
1894,20230601,video_progress,1
1894,20230601,video_start,1
1799,20230620,first_visit,1
1799,20230620,page_view,1
1799,20230620,session_start,1
529,20230701,first_visit,1
529,20230701,page_view,1
529,20230701,session_start,2
529,20230701,user_engagement,1
260,20230629,Phone_Number_Click,1
260,20230629,click,1
260,20230629,first_visit,1
260,20230629,page_view,1
260,20230629,scroll,1
260,20230629,session_start,1
