brizo_id,count
01d740d77d0bf9f6,12
01d7504b00a77d38,7
01d78228ad043249,18
01d7a1b86b8197ec,20
01d7e44458be96aa,2
01d921a915da8dca,1
01d92998b80c9510,3
01da2e4f4dd81afe,5
01da50ad2c566d82,21
01da7ae67aad485f,16
01db5a4b701db669,18
01dc5a9da23e5234,5
01dca7961f198a3e,1
01dcf945b78c37b1,14
01ddb1b0bd2722dc,20
01ddf49e76726cbd,1
01deb3c263048534,16
01defce71a528d38,21
01df206a137c749d,7
01e00cea046ba39e,17
01e00f1ba6935716,6
01e0f10fc5f49179,17
01e168579959ee79,17
01e261c25fc1a257,1
01e362d3e5cec89d,20
01e368b42ef4affc,19
01e43677fc2db22f,1
01e4d52aa7033c35,20
01e4dbb0d19e5ea9,17
01e60a959dd7479b,14
01e614bd08abd730,20
01e62da88fd7a7e2,18
01e6c68834a2db68,1
01e8248913875a2e,9
01e855a9d223e8dd,5
01e97e467ef6d7b1,3
01ea1208e4469095,20
01ea5c666020d3d9,3
01ea86664821127f,3
01eab415110d6ca1,2
01eae20bb1b17949,20
01ebefff99e4d6cc,1
01ec415e800fdd3e,20
01ec8ded1395d954,18
01ec9c6c8ac74439,21
01ecd9054a0fc7df,7
01ece63e444536e3,2
01ed86b067b6c63d,9
01ede573eb111ff4,10
01ef34a6ea85f6f4,1
01ef97f32a197522,2
01f0681379015204,1
01f17c9657429c17,20
01f1cfa59fe81910,3
01f222c50b64dd39,5
01f2abcb81732237,21
01f2db0b8202688c,4
01f35e587f8239eb,11
01f388be30697e94,3
01f3c945e8afa276,18
01f4310975b42a00,4
01f4a739494657cb,3
01f51bf97c428eb2,7
01f53bcc130846b0,3
01f5bf1ad17e4458,21
01f5f763e95068a1,3
01f62c29670615b8,1
01f6a0daa7c042b0,3
01f6c1783d7f68a0,5
01f78ad40598a3f6,1
01f7caec6cd2abb9,4
01f9725cc678ebc2,3
01fa5acb4ba4b2a7,14
01fa5b3dff6f1d5f,17
01fa754bc96f552d,20
01fa7bc75d3d4505,1
01fabd78d8fa6a41,12
01fb53a9f5638c44,19
01fb6ff13350e800,18
01fb88d12e0fc2de,1
01fb8eb3c6f9cf9a,17
01fe2712916274b5,1
01fe8e6f3c20911d,15
01ff09a45ab736df,1
01ff9e23e245e0dd,3
01ffb7efe588c89f,3
01ffee1824c38ce1,2
02009b4dca737c2b,1
0200b9bb576bb2dd,16
020148cff63f7c51,1
0201e782a6f2dcd9,16
0201eaedf5de00a2,13
02029df72b884560,5
0202b80097100484,20
02047456528ab5cb,18
02053eb6d9fa5fef,1
02060d3a2163331e,20
02069b60f470898d,21
02069bc5b23b319f,17
02082c4b4633f5d6,21
020900b6749ed50d,5
02094b42ed51e063,16
0209621f01a1a97e,12
020a6f4f8d0e75bc,1
020af0b972031374,3
020b5043c6be92c5,11
020b8e77ff9d194f,1
020bd462f993c1ec,7
020cc38031d71c90,9
020d09670c6c4c84,14
020d31c350b9aeac,2
020dbcbc1872497c,3
020dfd5699f9654b,18
020e671c73103a80,12
020ebb7a93b5f3e4,1
020fdca3edf5169e,17
020fea619948c414,1
02106befe645ed0c,20
02110233571ff029,10
0211393e2b65e62c,16
02118d4a703fb8e1,6
0212502cbc29db95,5
02125e1a64e8a61d,5
0212783d534473c7,15
02129d789c3db0bc,21
0213219ec4f17e71,5
021452fd456346ed,9
0214a7511441e361,1
0217a8332462f039,21
021860f5a2d007db,7
021884519750bdc0,2
021899e62745bb68,6
0219eb0a8a896ea2,5
021a73038ba5e44b,10
021b25cccc8f821b,3
021bc8a4dd8a6314,3
021bfe6fa236eb30,8
021c7944d16d125b,19
021d6eadc3684db5,1
021d9dbba8f4c2f1,1
021dae09cf331abe,1
021dcd252474dbbb,13
021e6a5c6fe00ae4,15
021ec7d3bb00bc97,18
021f134f34711661,3
02213fd7df7da99b,12
02218156a6b4a9ed,4
02247aa0fe48a720,6
0225a4c426ec975f,6
0225b7703eecdd1d,7
0225ff3239dee040,1
0226c43f0dde318b,3
022795898765bc27,8
0227e88a9693b45a,4
022875e6cbb0ac8d,1
0228bef83415c705,18
022951759b9f3992,6
022973208dd154ae,12
02299ef196705de7,8
0229aab2d63c99b9,20
0229dd8f03f5e6b0,15
0229f008934c839a,4
022add0628f994a0,20
022b022be30081d3,2
022dcb5a2dfd5ffe,5
022e0ded25ce502f,17
022ee9a60f9d0131,5
022f1710447ca811,3
022fcf4e772bb574,11
023028eb369dfae9,21
023089122275c6d9,6
023096ee8714dd43,5
023107ba0474cc38,8
0231f5b207d44939,3
02343b4590d3e06b,20
0234553a5e2383de,3
02345a25e83f41eb,6
0234b7c348f9e963,9
02354d20bd1b3ba6,3
0235b7136df020f4,10
02366ec37496c9a2,1
02384b1ccde79b54,1
0238b4e8e5e9d21a,20
0238bfca667953c4,1
0239ba964c94a6f6,9
0239f3322ebed9c6,8
023a0c399c6a9ac3,3
023b301d2d7ff904,3
023b6adb873ffa42,17
023e47032d0fadec,21
023e9e6f9f79accb,14
023f6a03542101b6,21
023f92a23fb5cbb3,4
023fc9c932cbb707,11
023ff42b640befbf,12
0240555b6486b2ef,9
0241b83b27dd4090,2
0241b8f73f59ed43,6
024270a34cca7d25,13
02449a28ecb55602,1
02449a41bc5aaf2c,15
024645857d72f8f8,5
02466c8f42cf3c15,3
024690d40ccfb8b4,12
0246a0a1a9e916a9,3
0246b9647fc98910,11
0246dd2480c20af2,11
0247dccd4c902e3a,4
02484fdb26ceb3d3,2
02498d1734902724,15
024abce3a78400c6,17
024c50970bb24822,18
024c8e1ad9dc4752,20
024d4b285c7d2185,17
024e22072b55b4f3,17
024e342b5bcc159b,6
024e6a771bff801f,13
024ec6936cccf388,4
024eecd944e68e55,3
024fec8f29b3aa20,3
024ff43d99c32a54,10
02501aee6b88484b,3
02512a0b24bbd039,21
02518f32eab63386,4
0252136806c031e6,18
025251dab3c6595b,1
0252d9092f5216d6,10
0254b2d43ec0824b,4
025571eaea4f5ee8,8
0256ed6c81f55026,1
025753a5a107e19c,15
0257734406128e1a,2
02577f68738c8cad,15
0258865388ea00db,17
025905285a062847,1
025a36859011a357,3
025b5ed944a5dc81,21
025b95629ee4024e,12
025c0ab89b2b02c0,6
025c5765177678db,3
025c73ccd736ac0c,16
025d04cb8dac3468,7
025d750a5e9171e5,3
025d91e944c558c4,20
025ed102e80c589a,18
025f27c28a153a88,3
0260b602e4b3b5cd,8
0260eaaffe56ed99,1
0263243824dc66bb,21
0263c71c00b72d9f,14
02640a52ea4a86c4,4
0265532a180cdbe7,17
026579cd2eb531cb,14
026616d288f51323,6
0266874ed359a668,1
02671993c57660bf,17
02684dea98433aa7,11
02693968324a5636,21
026b3923e582209c,5
026d19a9213c1f38,20
026d2952053406f5,20
026d48eccfb65dd3,20
026dd7d29ff5eb1f,17
026e12972ee7a29b,1
026f7afe42cc3451,11
