Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R87625,"10,347","148,025",6.99%,,R87125,54,15,648,,,,,,,,,,,,
R87626,"12,154","160,132",7.59%,,R87127,54,30,648,,,,,,,,,,,,
R87627,0,0,0.00%,,R87128,0,0,"4,778",,,,,,,,,,,,
R87628,"17,909","256,205",6.99%,,R87129,10,0,"2,006",,,,,,,,,,,,
R87629,"7,333","104,909",6.99%,,R87131,0,15,"4,207",,,,,,,,,,,,
R87631,"8,496","121,542",6.99%,,R87132,0,0,"17,155",,,,,,,,,,,,
R87632,0,0,8.39%,,R87133,0,0,"10,784",,,,,,,,,,,,
R87633,0,0,8.19%,,R87135,174,30,"10,853",,,,,,,,,,,,
R87635,"8,897","106,042",8.39%,,R87136,0,8,"4,417",,,,,,,,,,,,
R87636,"10,625","152,006",6.99%,,R87137,0,15,"9,020",,,,,,,,,,,,
R87637,0,0,8.19%,,R87138,0,0,0,,,,,,,,,,,,
R87638,"18,200","222,225",8.19%,,R87139,0,15,612,,,,,,,,,,,,
R87639,0,0,6.99%,,R87151,0,0,"21,461",,,,,,,,,,,,
R87651,"11,486","164,315",6.99%,,R87152,0,8,"4,238",,,,,,,,,,,,
R87652,"18,669","222,518",8.39%,,R87153,0,0,0,,,,,,,,,,,,
R87653,172,"2,465",6.99%,,R87155,0,0,0,,,,,,,,,,,,
R87655,"24,726","323,219",7.65%,,R87157,0,15,"7,694",,,,,,,,,,,,
R87656,0,0,6.99%,,R87158,10,0,"15,510",,,,,,,,,,,,
R87657,"31,965","410,330",7.79%,,R87159,10,8,"17,817",,,,,,,,,,,,
R87658,"24,878","303,760",8.19%,,R87161,54,0,648,,,,,,,,,,,,
R87659,"7,132","102,031",6.99%,,R87162,0,0,0,,,,,,,,,,,,
R87661,0,0,6.99%,,R87163,0,8,"27,718",,,,,,,,,,,,
R87662,"8,235","117,815",6.99%,,R87165,10,8,"20,008",,,,,,,,,,,,
R87663,"2,817","40,295",6.99%,,R87167,0,0,"6,555",,,,,,,,,,,,
R87665,"6,260","89,556",6.99%,,R87168,0,8,"22,221",,,,,,,,,,,,
R87666,0,0,6.99%,,R87169,10,0,"10,923",,,,,,,,,,,,
R87667,0,0,0.00%,,R87171,0,15,"6,408",,,,,,,,,,,,
R87668,0,0,6.99%,,R87173,0,0,"12,307",,,,,,,,,,,,
R87669,"19,608","280,511",6.99%,,R87175,0,0,"10,963",,,,,,,,,,,,
R87671,"15,033","215,060",6.99%,,R87176,200,0,"3,865",,,,,,,,,,,,
R87672,"7,121","101,873",6.99%,,R87178,0,0,"14,625",,,,,,,,,,,,
R87673,"2,577","36,872",6.99%,,R87179,0,0,0,,,,,,,,,,,,
R87675,"15,035","215,092",6.99%,,R87181,0,0,0,,,,,,,,,,,,
R87676,0,0,6.99%,,R87182,0,0,0,,,,,,,,,,,,
R87677,"14,385","205,793",6.99%,,R87183,0,0,0,,,,,,,,,,,,
R87678,"9,717","139,011",6.99%,,R87185,54,15,648,,,,,,,,,,,,
R87679,"1,216","17,400",6.99%,,R87186,0,0,0,,,,,,,,,,,,
R87681,"24,411","349,232",6.99%,,R87187,0,0,"14,118",,,,,,,,,,,,
R87682,"3,417","48,889",6.99%,,R87188,0,0,0,,,,,,,,,,,,
R87683,0,0,6.99%,,R87189,0,0,0,,,,,,,,,,,,
R87685,"5,936","84,920",6.99%,,R87191,0,0,0,,,,,,,,,,,,
R87686,"1,241","17,748",6.99%,,R87192,0,0,"10,175",,,,,,,,,,,,
R87687,0,0,0.00%,,R87193,0,0,"16,462",,,,,,,,,,,,
R87688,"24,996","357,599",6.99%,,R87195,0,8,"11,644",,,,,,,,,,,,
R87689,"3,380","48,356",6.99%,,R87197,0,0,"35,995",,,,,,,,,,,,
R87691,"20,865","298,499",6.99%,,R87198,0,15,"4,232",,,,,,,,,,,,
R87692,"6,931","99,157",6.99%,,R87202,200,0,"2,988",,,,,,,,,,,,
R87693,"3,072","43,953",6.99%,,R87203,0,0,0,,,,,,,,,,,,
R87695,"1,389","19,876",6.99%,,R87205,200,0,"6,349",,,,,,,,,,,,
R87696,"1,941","27,771",6.99%,,R87206,0,0,"9,355",,,,,,,,,,,,
R87697,"5,940","84,978",6.99%,,R87207,0,0,"9,560",,,,,,,,,,,,
R87698,"20,118","287,811",6.99%,,R87208,0,0,0,,,,,,,,,,,,
R87699,0,0,0.00%,,R87209,0,0,0,,,,,,,,,,,,
R87701,"14,052","201,032",6.99%,,R87211,0,0,"14,509",,,,,,,,,,,,
R87702,"12,675","181,327",6.99%,,R87212,0,8,"31,169",,,,,,,,,,,,
R87703,"31,505","450,718",6.99%,,R87213,210,8,"8,473",,,,,,,,,,,,
R87705,"11,092","158,683",6.99%,,R87215,200,8,"8,136",,,,,,,,,,,,
R87706,"20,721","296,440",6.99%,,R87216,0,0,"16,586",,,,,,,,,,,,
R87707,0,0,0.00%,,R87217,0,0,0,,,,,,,,,,,,
R87708,"22,129","316,575",6.99%,,R87218,200,15,"21,656",,,,,,,,,,,,
R87711,0,0,0.00%,,R87219,0,0,"28,390",,,,,,,,,,,,
R87712,0,0,0.00%,,R87221,54,8,648,,,,,,,,,,,,
R87713,"4,609","65,933",6.99%,,R87222,10,23,"4,874",,,,,,,,,,,,
R87715,"10,867","155,462",6.99%,,R87223,27,15,324,,,,,,,,,,,,
R87716,0,0,0.00%,,R87225,0,0,"14,190",,,,,,,,,,,,
R87717,"16,674","238,541",6.99%,,R87226,210,0,"19,376",,,,,,,,,,,,
R87719,0,0,0.00%,,R87227,0,0,"13,394",,,,,,,,,,,,
R87721,818,"11,697",6.99%,,R87228,200,0,"5,436",,,,,,,,,,,,
R87722,"24,007","343,452",6.99%,,R87229,0,15,"20,703",,,,,,,,,,,,
R87723,"3,700","52,932",6.99%,,R87231,0,0,"15,430",,,,,,,,,,,,
R87726,"13,763","196,902",6.99%,,R87232,0,8,"4,422",,,,,,,,,,,,
R87727,"9,681","138,500",6.99%,,R87233,54,0,648,,,,,,,,,,,,
R87728,"17,155","245,422",6.99%,,R87235,200,0,"2,400",,,,,,,,,,,,
R87729,"11,212","160,403",6.99%,,R87236,0,0,0,,,,,,,,,,,,
R87731,"20,555","294,057",6.99%,,R87237,10,30,"7,103",,,,,,,,,,,,
R87732,0,0,0.00%,,R87238,54,23,648,,,,,,,,,,,,
R87733,"18,374","262,865",6.99%,,R87239,0,0,0,,,,,,,,,,,,
R87736,"13,712","196,169",6.99%,,R87251,0,0,0,,,,,,,,,,,,
R87737,"3,225","46,130",6.99%,,R87252,0,8,"13,627",,,,,,,,,,,,
R87738,"5,263","75,290",6.99%,,R87255,0,0,0,,,,,,,,,,,,
R87739,"6,961","99,581",6.99%,,R87256,0,0,0,,,,,,,,,,,,
R87752,"1,158","16,560",6.99%,,R87257,0,0,"16,329",,,,,,,,,,,,
R87753,0,0,0.00%,,R87258,200,0,"3,006",,,,,,,,,,,,
R87755,"19,394","277,451",6.99%,,R87259,0,0,"20,874",,,,,,,,,,,,
R87756,"5,591","79,992",6.99%,,R87261,0,0,0,,,,,,,,,,,,
R87757,0,0,0.00%,,R87262,10,0,"32,661",,,,,,,,,,,,
R87758,0,0,0.00%,,R87263,0,30,"5,684",,,,,,,,,,,,
R87759,"14,646","209,523",6.99%,,R87265,0,0,"23,794",,,,,,,,,,,,
R87761,0,0,0.00%,,R87266,0,0,0,,,,,,,,,,,,
R87762,"28,439","406,847",6.99%,,R87267,0,0,"22,193",,,,,,,,,,,,
R87763,"10,396","148,731",6.99%,,R87268,210,0,"15,061",,,,,,,,,,,,
R87765,"2,110","30,179",6.99%,,R87269,200,0,"8,025",,,,,,,,,,,,
R87766,"1,478","21,139",6.99%,,R87272,0,0,"11,951",,,,,,,,,,,,
R87767,"11,479","164,226",6.99%,,R87273,54,0,648,,,,,,,,,,,,
R87768,0,0,0.00%,,R87275,0,15,"8,819",,,,,,,,,,,,
R87769,0,0,0.00%,,R87276,0,0,0,,,,,,,,,,,,
R87771,"1,417","20,277",6.99%,,R87277,0,0,"14,991",,,,,,,,,,,,
R87772,"27,545","394,066",6.99%,,R87278,0,0,"6,933",,,,,,,,,,,,
R87773,"2,519","36,042",6.99%,,R87279,0,0,0,,,,,,,,,,,,
R87775,"2,870","41,063",6.99%,,R87281,0,0,0,,,,,,,,,,,,
R87776,"4,079","58,356",6.99%,,R87283,0,8,"6,026",,,,,,,,,,,,
R87778,"4,087","58,474",6.99%,,R87285,54,0,648,,,,,,,,,,,,
R87779,"11,356","162,462",6.99%,,R87286,0,0,0,,,,,,,,,,,,
R87782,"9,458","135,302",6.99%,,R87287,54,0,648,,,,,,,,,,,,
R87783,"3,132","44,808",6.99%,,R87288,0,0,0,,,,,,,,,,,,
R87792,0,0,0.00%,,R87289,0,0,0,,,,,,,,,,,,
R87795,0,0,0.00%,,R87291,54,0,648,,,,,,,,,,,,
R87796,0,0,0.00%,,R87292,135,0,"4,875",,,,,,,,,,,,
R87797,0,0,0.00%,,R87293,200,8,"16,111",,,,,,,,,,,,
R87799,0,0,0.00%,,R87295,0,0,0,,,,,,,,,,,,
R87802,"21,994","314,648",6.99%,,R87296,0,0,"15,460",,,,,,,,,,,,
R87803,0,0,0.00%,,R87297,200,15,"2,400",,,,,,,,,,,,
R87806,"23,496","336,143",6.99%,,R87298,0,0,"7,471",,,,,,,,,,,,
R87807,0,0,0.00%,,R87299,0,0,"4,009",,,,,,,,,,,,
R87808,"2,603","37,243",6.99%,,R87301,0,0,0,,,,,,,,,,,,
R87809,"6,145","87,908",6.99%,,R87302,0,0,0,,,,,,,,,,,,
R87811,"11,423","163,412",6.99%,,R87303,0,0,"7,283",,,,,,,,,,,,
R87812,"10,248","146,610",6.99%,,R87305,10,15,"7,833",,,,,,,,,,,,
R87813,"13,481","192,861",6.99%,,R87306,10,0,"13,622",,,,,,,,,,,,
R87815,"9,420","134,759",6.99%,,R87307,0,0,"19,313",,,,,,,,,,,,
R87816,"3,705","53,001",6.99%,,R87308,0,0,307,,,,,,,,,,,,
R87817,"49,919","714,152",6.99%,,R87309,0,0,"12,759",,,,,,,,,,,,
R87818,"46,814","669,722",6.99%,,R87312,0,0,0,,,,,,,,,,,,
R87819,"2,529","36,178",6.99%,,R87313,0,0,0,,,,,,,,,,,,
R87821,"12,001","171,684",6.99%,,R87315,0,0,"20,853",,,,,,,,,,,,
R87822,"5,485","78,471",6.99%,,R87316,54,0,648,,,,,,,,,,,,
R87823,"1,053","15,062",6.99%,,R87317,0,23,"15,624",,,,,,,,,,,,
R87825,"8,403","120,220",6.99%,,R87318,0,0,"25,766",,,,,,,,,,,,
R87826,"40,750","582,970",6.99%,,R87321,0,0,"20,009",,,,,,,,,,,,
R87827,"10,033","143,536",6.99%,,R87322,0,0,"8,156",,,,,,,,,,,,
R87828,0,0,0.00%,,R87323,0,0,0,,,,,,,,,,,,
R87829,"27,037","386,802",6.99%,,R87325,0,0,0,,,,,,,,,,,,
R87831,"30,391","434,776",6.99%,,R87326,0,0,0,,,,,,,,,,,,
R87832,0,0,0.00%,,R87327,0,0,0,,,,,,,,,,,,
R87833,"5,219","74,664",6.99%,,R87329,0,0,0,,,,,,,,,,,,
R87835,"10,356","148,148",6.99%,,R87332,0,0,"13,781",,,,,,,,,,,,
R87837,"13,650","195,278",6.99%,,R87335,54,8,648,,,,,,,,,,,,
R87838,0,0,0.00%,,R87336,200,0,"2,400",,,,,,,,,,,,
R87839,0,0,0.00%,,R87337,0,0,0,,,,,,,,,,,,
R87851,"13,589","194,406",6.99%,,R87338,0,0,0,,,,,,,,,,,,
R87852,"5,057","72,346",6.99%,,R87339,0,0,"4,837",,,,,,,,,,,,
R87853,"15,138","216,570",6.99%,,R87351,0,0,"8,262",,,,,,,,,,,,
R87855,0,0,0.00%,,R87352,0,15,"2,558",,,,,,,,,,,,
R87856,0,0,0.00%,,R87355,54,0,648,,,,,,,,,,,,
R87857,"19,488","278,801",6.99%,,R87356,0,0,0,,,,,,,,,,,,
R87858,"12,102","173,137",6.99%,,R87357,0,0,"10,270",,,,,,,,,,,,
R87859,"16,498","236,019",6.99%,,R87358,10,15,"5,718",,,,,,,,,,,,
R87861,"16,863","241,239",6.99%,,R87359,200,0,"3,371",,,,,,,,,,,,
R87863,976,"13,958",6.99%,,R87361,50,23,"1,831",,,,,,,,,,,,
R87865,"13,962","199,739",6.99%,,R87362,54,15,648,,,,,,,,,,,,
R87866,"12,111","173,258",6.99%,,R87363,54,0,648,,,,,,,,,,,,
R87868,729,"10,436",6.99%,,R87365,0,0,0,,,,,,,,,,,,
R87869,0,0,0.00%,,R87367,0,0,"7,416",,,,,,,,,,,,
R87871,0,0,0.00%,,R87368,0,0,0,,,,,,,,,,,,
R87872,866,"12,395",6.99%,,R87369,54,0,648,,,,,,,,,,,,
R87875,"7,503","107,337",6.99%,,R87371,54,0,648,,,,,,,,,,,,
R87878,"51,126","639,071",8.00%,,R87372,0,0,0,,,,,,,,,,,,
R87879,"80,829","1,010,369",8.00%,,R87373,0,0,601,,,,,,,,,,,,
R87881,"55,471","793,582",6.99%,,R87375,54,0,648,,,,,,,,,,,,
R87882,"72,524","1,037,539",6.99%,,R87376,0,0,"12,962",,,,,,,,,,,,
R87883,"56,889","813,866",6.99%,,R87377,0,0,0,,,,,,,,,,,,
R87885,"42,048","601,550",6.99%,,R87378,0,0,0,,,,,,,,,,,,
R87886,"40,094","573,590",6.99%,,R87379,10,0,"23,493",,,,,,,,,,,,
R87887,"5,597","80,077",6.99%,,R87381,200,0,"4,642",,,,,,,,,,,,
R87888,"43,024","615,510",6.99%,,R87382,200,0,"11,952",,,,,,,,,,,,
R87889,"5,453","78,017",6.99%,,R87383,200,0,"10,190",,,,,,,,,,,,
R87891,"31,146","445,573",6.99%,,R87385,0,0,"14,456",,,,,,,,,,,,
R87892,"1,384","19,796",6.99%,,R87386,200,0,"3,579",,,,,,,,,,,,
R87893,"19,100","273,248",6.99%,,R87387,0,0,"10,736",,,,,,,,,,,,
R87895,59,850,6.99%,,R87388,200,0,"8,575",,,,,,,,,,,,
R87896,"5,037","72,061",6.99%,,R87389,0,0,"13,646",,,,,,,,,,,,
R87897,0,0,0.00%,,R87391,0,0,0,,,,,,,,,,,,
R87898,"3,619","51,772",6.99%,,R87392,0,0,"1,084",,,,,,,,,,,,
R87899,"11,183","159,980",6.99%,,R87393,10,0,"36,280",,,,,,,,,,,,
R87901,"11,037","157,904",6.99%,,R87395,0,0,"1,513",,,,,,,,,,,,
R87902,"4,129","59,064",6.99%,,R87396,0,0,"15,320",,,,,,,,,,,,
R87903,380,"5,443",6.99%,,R87397,10,0,120,,,,,,,,,,,,
R87905,"1,236","17,685",6.99%,,R87398,0,0,"5,456",,,,,,,,,,,,
R87907,"4,240","60,652",6.99%,,R87399,0,0,"1,656",,,,,,,,,,,,
R87908,"22,230","318,023",6.99%,,R87501,0,0,"21,855",,,,,,,,,,,,
R87909,"4,061","58,103",6.99%,,R87502,0,0,"17,277",,,,,,,,,,,,
R87911,"5,196","74,335",6.99%,,R87503,0,0,0,,,,,,,,,,,,
R87912,0,0,0.00%,,R87505,0,0,0,,,,,,,,,,,,
R87913,"18,760","268,382",6.99%,,R87506,0,0,"12,174",,,,,,,,,,,,
R87915,"14,682","210,047",6.99%,,R87507,0,0,0,,,,,,,,,,,,
R87916,"8,020","114,729",6.99%,,R87508,0,0,"9,828",,,,,,,,,,,,
R87917,"10,261","146,794",6.99%,,R87509,0,0,0,,,,,,,,,,,,
R87918,"2,469","35,315",6.99%,,R87511,10,0,120,,,,,,,,,,,,
R87919,"2,805","40,132",6.99%,,R87512,0,0,"10,320",,,,,,,,,,,,
R87921,"11,087","158,610",6.99%,,R87513,0,0,"5,447",,,,,,,,,,,,
R87923,0,0,6.99%,,R87515,0,0,0,,,,,,,,,,,,
R87925,"1,994","28,527",6.99%,,R87516,54,0,648,,,,,,,,,,,,
R87927,"2,633","37,663",6.99%,,R87517,0,0,"27,309",,,,,,,,,,,,
R87928,"26,124","373,739",6.99%,,R87518,200,0,"5,096",,,,,,,,,,,,
R87929,"32,065","458,722",6.99%,,R87519,100,0,"5,327",,,,,,,,,,,,
R87932,"2,730","39,060",6.99%,,R87521,0,0,0,,,,,,,,,,,,
R87933,"18,549","265,366",6.99%,,R87522,84,0,"1,008",,,,,,,,,,,,
R87935,"2,537","36,296",6.99%,,R87523,0,0,"1,972",,,,,,,,,,,,
R87936,"11,439","163,644",6.99%,,R87525,54,15,648,,,,,,,,,,,,
R87938,"24,218","346,468",6.99%,,R87526,0,0,0,,,,,,,,,,,,
R87939,"16,457","235,437",6.99%,,R87527,0,0,0,,,,,,,,,,,,
R87951,"7,502","107,326",6.99%,,R87528,54,0,648,,,,,,,,,,,,
R87952,"9,581","137,064",6.99%,,R87529,200,0,"19,406",,,,,,,,,,,,
R87953,"24,484","350,274",6.99%,,R87531,0,0,"34,983",,,,,,,,,,,,
R87955,"4,327","61,904",6.99%,,R87532,200,0,"23,299",,,,,,,,,,,,
R87956,"11,020","157,653",6.99%,,R87533,0,0,"3,689",,,,,,,,,,,,
R87957,"4,336","62,027",6.99%,,R87535,0,0,"26,743",,,,,,,,,,,,
R87958,"32,767","468,771",6.99%,,R87536,0,0,0,,,,,,,,,,,,
R87959,"17,689","253,060",6.99%,,R87537,0,0,"9,228",,,,,,,,,,,,
R87961,928,"13,278",6.99%,,R87538,0,0,"17,926",,,,,,,,,,,,
R87962,"9,225","131,979",6.99%,,R87539,54,0,648,,,,,,,,,,,,
R87963,"1,713","24,509",6.99%,,R87551,54,0,648,,,,,,,,,,,,
R87965,"23,636","338,134",6.99%,,R87552,64,15,768,,,,,,,,,,,,
R87966,"16,101","230,339",6.99%,,R87555,0,0,0,,,,,,,,,,,,
R87967,"19,040","272,389",6.99%,,R87556,0,0,"7,166",,,,,,,,,,,,
R87968,"1,466","20,967",6.99%,,R87557,10,23,"7,407",,,,,,,,,,,,
R87971,"12,750","182,408",6.99%,,R87558,0,0,"18,152",,,,,,,,,,,,
R87973,"5,569","79,671",6.99%,,R87559,0,0,"8,855",,,,,,,,,,,,
R87975,"17,502","250,390",6.99%,,R87561,54,8,648,,,,,,,,,,,,
R87976,125,"1,795",6.99%,,R87562,200,0,"5,862",,,,,,,,,,,,
R87977,"37,302","533,644",6.99%,,R87565,0,0,"4,309",,,,,,,,,,,,
R87978,"35,010","500,861",6.99%,,R87566,0,0,0,,,,,,,,,,,,
R87979,"14,301","204,593",6.99%,,R87567,0,0,0,,,,,,,,,,,,
R87981,"16,759","239,752",6.99%,,R87568,10,0,"2,374",,,,,,,,,,,,
R87982,"24,232","346,670",6.99%,,R87569,0,15,"6,488",,,,,,,,,,,,
R87983,"14,279","204,284",6.99%,,R87571,0,0,0,,,,,,,,,,,,
R87985,"11,925","170,603",6.99%,,R87572,0,0,"4,666",,,,,,,,,,,,
R87986,"4,641","66,390",6.99%,,R87573,0,0,"8,679",,,,,,,,,,,,
R87987,"12,696","181,629",6.99%,,R87575,64,0,768,,,,,,,,,,,,
R87988,"22,767","325,705",6.99%,,R87576,0,0,"8,599",,,,,,,,,,,,
R87989,"8,841","126,484",6.99%,,R87577,10,0,"25,825",,,,,,,,,,,,
R87991,"4,849","69,365",6.99%,,R87578,0,0,"36,415",,,,,,,,,,,,
R87992,"16,023","229,233",6.99%,,R87579,0,0,"11,773",,,,,,,,,,,,
R87993,"14,166","202,658",6.99%,,R87581,0,0,"8,489",,,,,,,,,,,,
R87995,"24,398","349,045",6.99%,,R87582,0,0,"4,598",,,,,,,,,,,,
R87996,0,0,0.00%,,R87583,0,0,"6,493",,,,,,,,,,,,
R87997,"55,649","796,123",6.99%,,R87586,45,0,"6,371",,,,,,,,,,,,
R87998,"1,501","21,471",6.99%,,R87587,0,0,"19,111",,,,,,,,,,,,
R87999,"2,641","37,776",6.99%,,R87588,200,0,"19,200",,,,,,,,,,,,
R88101,"15,188","216,969",7.00%,,R87589,0,0,"1,273",,,,,,,,,,,,
R88107,"20,934","246,288",8.50%,,R87591,200,0,"22,811",,,,,,,,,,,,
R88108,"90,985","1,059,199",8.59%,,R87592,0,0,"14,549",,,,,,,,,,,,
R88112,"41,116","556,370",7.39%,,R87595,200,0,"7,271",,,,,,,,,,,,
R88116,"21,166","271,701",7.79%,,R87596,200,0,"15,295",,,,,,,,,,,,
R88118,"8,161","102,008",8.00%,,R87597,0,0,"20,042",,,,,,,,,,,,
R88119,"25,845","308,044",8.39%,,R87598,0,0,0,,,,,,,,,,,,
R88123,"39,524","507,371",7.79%,,R87599,0,0,0,,,,,,,,,,,,
R88127,"14,047","175,807",7.99%,,R87601,0,0,"4,544",,,,,,,,,,,,
R88131,"52,180","637,114",8.19%,,R87602,200,0,"38,312",,,,,,,,,,,,
R88132,"45,738","587,137",7.79%,,R87603,0,0,"6,297",,,,,,,,,,,,
R88135,"26,444","322,883",8.19%,,R87605,200,0,"18,782",,,,,,,,,,,,
R88138,"53,605","654,523",8.19%,,R87606,0,0,0,,,,,,,,,,,,
R88139,"39,979","465,416",8.59%,,R87607,0,0,0,,,,,,,,,,,,
R88153,"23,658","288,864",8.19%,,R87608,0,0,"7,990",,,,,,,,,,,,
R88155,"31,473","393,899",7.99%,,R87609,0,8,"2,402",,,,,,,,,,,,
R88157,"8,858","126,545",7.00%,,R87611,200,0,"4,036",,,,,,,,,,,,
R88158,"38,566","459,664",8.39%,,R87612,0,0,"17,015",,,,,,,,,,,,
R88161,"57,120","723,949",7.89%,,R87613,0,0,"5,707",,,,,,,,,,,,
R88162,0,0,8.59%,,R87615,10,0,"7,398",,,,,,,,,,,,
R88163,"30,024","357,856",8.39%,,R87616,0,0,0,,,,,,,,,,,,
R88166,"20,618","254,859",8.09%,,R87617,0,0,"10,773",,,,,,,,,,,,
R88173,"8,736","104,123",8.39%,,R87618,0,0,0,,,,,,,,,,,,
R88175,"29,364","372,173",7.89%,,R87619,0,0,0,,,,,,,,,,,,
R88179,"33,363","397,647",8.39%,,R87621,0,0,"24,680",,,,,,,,,,,,
R88181,"25,229","341,389",7.39%,,R87622,0,0,0,,,,,,,,,,,,
R88182,"16,376","215,752",7.59%,,R87625,0,0,"10,347",,,,,,,,,,,,
R88186,"25,053","294,739",8.50%,,R87626,200,0,"14,554",,,,,,,,,,,,
R88191,"31,929","375,640",8.50%,,R87627,0,0,0,,,,,,,,,,,,
R88192,"12,985","185,760",6.99%,,R87628,200,0,"20,309",,,,,,,,,,,,
R88193,"26,575","309,373",8.59%,,R87629,0,0,"7,333",,,,,,,,,,,,
R88201,"22,406","320,546",6.99%,,R87631,0,0,"8,496",,,,,,,,,,,,
R88202,"8,071","115,459",6.99%,,R87632,0,0,0,,,,,,,,,,,,
R88205,"31,285","447,563",6.99%,,R87633,54,0,648,,,,,,,,,,,,
R88206,0,0,6.99%,,R87635,200,0,"11,297",,,,,,,,,,,,
R88208,"47,066","596,528",7.89%,,R87636,0,0,"10,625",,,,,,,,,,,,
R88209,"25,351","362,670",6.99%,,R87637,0,0,0,,,,,,,,,,,,
R88213,"44,656","558,894",7.99%,,R87638,0,0,"18,200",,,,,,,,,,,,
R88216,"7,588","108,561",6.99%,,R87639,0,0,0,,,,,,,,,,,,
R88218,"12,514","150,955",8.29%,,R87651,0,0,"11,486",,,,,,,,,,,,
R88221,0,0,8.59%,,R87652,0,0,"18,669",,,,,,,,,,,,
R88226,"15,057","190,841",7.89%,,R87653,10,0,292,,,,,,,,,,,,
R88231,"26,922","385,151",6.99%,,R87655,0,0,"24,726",,,,,,,,,,,,
R88235,"44,673","573,465",7.79%,,R87656,0,0,0,,,,,,,,,,,,
R88236,"15,008","214,700",6.99%,,R87657,200,0,"34,365",,,,,,,,,,,,
R88238,"66,441","950,514",6.99%,,R87658,0,0,"24,878",,,,,,,,,,,,
R88239,0,0,8.39%,,R87659,200,0,"9,532",,,,,,,,,,,,
R88251,"10,614","151,843",6.99%,,R87661,54,0,648,,,,,,,,,,,,
R88252,"66,007","796,219",8.29%,,R87662,0,8,"8,235",,,,,,,,,,,,
R88253,"98,682","1,235,072",7.99%,,R87663,0,0,"2,817",,,,,,,,,,,,
R88256,0,0,8.19%,,R87665,200,0,"8,660",,,,,,,,,,,,
R88257,"20,512","250,452",8.19%,,R87666,0,0,0,,,,,,,,,,,,
R88267,"21,282","269,738",7.89%,,R87668,0,0,0,,,,,,,,,,,,
R88269,"15,318","219,143",6.99%,,R87669,0,0,"19,608",,,,,,,,,,,,
R88271,"43,486","511,601",8.50%,,R87671,200,0,"17,433",,,,,,,,,,,,
R88272,"67,168","800,575",8.39%,,R87672,0,0,"7,121",,,,,,,,,,,,
R88275,"18,562","244,554",7.59%,,R87673,0,0,"2,577",,,,,,,,,,,,
R88276,0,0,8.39%,,R87675,0,0,"15,035",,,,,,,,,,,,
R88279,"23,374","334,385",6.99%,,R87676,0,0,0,,,,,,,,,,,,
R88282,"12,383","145,678",8.50%,,R87677,0,0,"14,385",,,,,,,,,,,,
R88283,"16,247","191,144",8.50%,,R87678,0,0,"9,717",,,,,,,,,,,,
R88291,"9,258","132,442",6.99%,,R87679,0,0,"1,216",,,,,,,,,,,,
R88293,"8,002","102,715",7.79%,,R87681,0,0,"24,411",,,,,,,,,,,,
R88299,"49,495","597,039",8.29%,,R87682,0,0,"3,417",,,,,,,,,,,,
R88302,"25,566","319,971",7.99%,,R87683,0,0,0,,,,,,,,,,,,
R88311,"20,191","237,537",8.50%,,R87685,0,0,"5,936",,,,,,,,,,,,
R88312,"50,064","716,222",6.99%,,R87686,0,0,"1,241",,,,,,,,,,,,
R88313,"19,801","186,974",10.59%,,R87687,0,0,0,,,,,,,,,,,,
R88317,"16,162","231,219",6.99%,,R87688,0,0,"24,996",,,,,,,,,,,,
R88318,"22,286","278,924",7.99%,,R87689,200,0,"5,780",,,,,,,,,,,,
R88319,"29,044","363,504",7.99%,,R87691,0,0,"20,865",,,,,,,,,,,,
R88321,"43,448","587,924",7.39%,,R87692,0,8,"6,931",,,,,,,,,,,,
R88323,"11,274","161,287",6.99%,,R87693,10,0,"3,192",,,,,,,,,,,,
R88326,"25,171","296,474",8.49%,,R87695,0,0,"1,389",,,,,,,,,,,,
R88327,"41,519","483,343",8.59%,,R87696,0,0,"1,941",,,,,,,,,,,,
R88328,"12,661","158,264",8.00%,,R87697,0,0,"5,940",,,,,,,,,,,,
R88329,"32,156","402,456",7.99%,,R87698,200,0,"22,518",,,,,,,,,,,,
R88333,"26,705","382,049",6.99%,,R87699,200,8,"2,400",,,,,,,,,,,,
R88337,"31,216","372,062",8.39%,,R87701,0,0,"14,052",,,,,,,,,,,,
R88338,"17,991","257,377",6.99%,,R87702,0,0,"12,675",,,,,,,,,,,,
R88339,"30,252","355,900",8.50%,,R87703,0,8,"31,505",,,,,,,,,,,,
R88351,"20,959","299,838",6.99%,,R87705,0,0,"11,092",,,,,,,,,,,,
R88353,"13,661","195,443",6.99%,,R87706,0,0,"20,721",,,,,,,,,,,,
R88355,"59,519","709,408",8.39%,,R87707,0,0,0,,,,,,,,,,,,
R88358,0,0,8.00%,,R87708,0,0,"22,129",,,,,,,,,,,,
R88362,"27,513","344,338",7.99%,,R87711,0,0,0,,,,,,,,,,,,
R88366,"20,481","244,114",8.39%,,R87712,0,0,0,,,,,,,,,,,,
R88367,0,0,8.59%,,R87713,0,0,"4,609",,,,,,,,,,,,
R88368,"12,403","155,232",7.99%,,R87715,10,0,"10,987",,,,,,,,,,,,
R88377,0,0,7.99%,,R87716,0,0,0,,,,,,,,,,,,
R88379,"9,706","121,319",8.00%,,R87717,0,0,"16,674",,,,,,,,,,,,
