Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R85678,"15,157","216,834",6.99%,,R85185,0,0,"58,299",,,,,,,,,,,,
R85679,"8,912","127,502",6.99%,,R85186,0,0,0,,,,,,,,,,,,
R85681,"14,027","184,813",7.59%,,R85187,0,0,"7,562",,,,,,,,,,,,
R85682,"24,075","301,315",7.99%,,R85188,0,0,"29,495",,,,,,,,,,,,
R85683,"25,889","392,845",6.59%,,R85189,0,0,"17,841",,,,,,,,,,,,
R85685,"26,979","415,060",6.50%,,R85192,10,30,"63,759",,,,,,,,,,,,
R85686,"68,576","837,310",8.19%,,R85193,0,0,0,,,,,,,,,,,,
R85687,"25,380","302,507",8.39%,,R85195,200,8,"48,671",,,,,,,,,,,,
R85688,"4,632","66,272",6.99%,,R85196,0,0,0,,,,,,,,,,,,
R85689,0,0,7.59%,,R85197,0,0,"18,107",,,,,,,,,,,,
R85691,0,0,7.59%,,R85198,0,0,"21,881",,,,,,,,,,,,
R85692,"22,753","264,872",8.59%,,R85199,0,0,"12,280",,,,,,,,,,,,
R85693,"9,537","136,433",6.99%,,R85201,0,0,"26,142",,,,,,,,,,,,
R85695,0,0,6.99%,,R85202,0,0,0,,,,,,,,,,,,
R85696,"7,088","101,405",6.99%,,R85203,0,15,"24,934",,,,,,,,,,,,
R85697,"7,492","97,929",7.65%,,R85205,0,0,"31,814",,,,,,,,,,,,
R85698,"51,045","655,270",7.79%,,R85206,64,0,768,,,,,,,,,,,,
R85699,"3,150","41,499",7.59%,,R85207,0,0,"10,217",,,,,,,,,,,,
R85701,0,0,7.79%,,R85208,0,0,0,,,,,,,,,,,,
R85702,0,0,6.99%,,R85209,0,0,"17,167",,,,,,,,,,,,
R85703,0,0,6.99%,,R85211,0,0,0,,,,,,,,,,,,
R85705,"85,240","1,123,060",7.59%,,R85212,10,0,"15,700",,,,,,,,,,,,
R85706,"10,673","152,694",6.99%,,R85213,100,0,"7,630",,,,,,,,,,,,
R85707,0,0,8.45%,,R85216,0,15,"14,870",,,,,,,,,,,,
R85708,"43,272","570,116",7.59%,,R85217,200,0,"2,711",,,,,,,,,,,,
R85709,0,0,6.99%,,R85218,10,15,"29,362",,,,,,,,,,,,
R85711,0,0,6.99%,,R85219,0,0,"26,335",,,,,,,,,,,,
R85712,0,0,6.99%,,R85221,0,0,"19,872",,,,,,,,,,,,
R85713,"10,939","136,912",7.99%,,R85222,0,0,0,,,,,,,,,,,,
R85715,"4,674","66,866",6.99%,,R85223,0,0,"47,120",,,,,,,,,,,,
R85716,"8,380","104,751",8.00%,,R85225,0,0,0,,,,,,,,,,,,
R85717,0,0,8.19%,,R85226,200,0,"8,907",,,,,,,,,,,,
R85718,"1,277","18,269",6.99%,,R85227,54,15,648,,,,,,,,,,,,
R85719,"5,127","73,349",6.99%,,R85228,0,0,"4,825",,,,,,,,,,,,
R85721,0,0,8.59%,,R85229,0,8,"5,276",,,,,,,,,,,,
R85722,0,0,6.99%,,R85231,0,0,"14,600",,,,,,,,,,,,
R85723,"14,370","205,582",6.99%,,R85232,0,0,0,,,,,,,,,,,,
R85725,"64,952","812,917",7.99%,,R85233,0,0,0,,,,,,,,,,,,
R85726,"17,645","252,436",6.99%,,R85235,0,0,"12,919",,,,,,,,,,,,
R85728,"10,037","143,588",6.99%,,R85236,54,15,648,,,,,,,,,,,,
R85729,0,0,6.99%,,R85238,0,0,"16,953",,,,,,,,,,,,
R85731,0,0,7.99%,,R85239,0,15,"26,523",,,,,,,,,,,,
R85732,"6,516","81,556",7.99%,,R85251,0,0,0,,,,,,,,,,,,
R85733,"12,815","183,336",6.99%,,R85252,0,0,"28,599",,,,,,,,,,,,
R85735,"4,039","49,319",8.19%,,R85253,0,0,"32,934",,,,,,,,,,,,
R85736,"16,286","232,985",6.99%,,R85255,0,0,0,,,,,,,,,,,,
R85737,"23,006","287,940",7.99%,,R85256,0,0,0,,,,,,,,,,,,
R85738,"14,228","187,456",7.59%,,R85257,0,0,"26,431",,,,,,,,,,,,
R85739,"9,405","134,551",6.99%,,R85258,0,0,"12,970",,,,,,,,,,,,
R85752,0,0,6.99%,,R85259,200,0,"10,287",,,,,,,,,,,,
R85753,"27,383","391,743",6.99%,,R85261,0,0,0,,,,,,,,,,,,
R85755,"28,415","406,502",6.99%,,R85262,0,0,"25,635",,,,,,,,,,,,
R85756,0,0,5.99%,,R85263,0,0,"7,200",,,,,,,,,,,,
R85757,"9,780","119,409",8.19%,,R85265,0,0,"86,515",,,,,,,,,,,,
R85758,"12,734","182,173",6.99%,,R85266,0,0,0,,,,,,,,,,,,
R85759,"17,316","247,724",6.99%,,R85268,200,0,"43,001",,,,,,,,,,,,
R85761,0,0,7.59%,,R85269,0,0,0,,,,,,,,,,,,
R85762,"15,993","210,707",7.59%,,R85271,200,15,"26,499",,,,,,,,,,,,
R85765,0,0,5.99%,,R85272,0,0,"4,288",,,,,,,,,,,,
R85766,"13,172","188,439",6.99%,,R85273,54,15,648,,,,,,,,,,,,
R85767,"27,158","357,815",7.59%,,R85275,0,0,"3,929",,,,,,,,,,,,
R85768,"5,562","79,573",6.99%,,R85276,0,8,"19,023",,,,,,,,,,,,
R85769,0,0,6.99%,,R85277,0,0,0,,,,,,,,,,,,
R85771,"14,426","206,384",6.99%,,R85278,0,0,0,,,,,,,,,,,,
R85772,"9,766","116,406",8.39%,,R85279,200,0,"5,407",,,,,,,,,,,,
R85773,0,0,6.99%,,R85281,54,0,648,,,,,,,,,,,,
R85775,"15,687","224,425",6.99%,,R85282,10,0,"10,824",,,,,,,,,,,,
R85776,"30,087","396,398",7.59%,,R85283,0,0,"26,464",,,,,,,,,,,,
R85777,"3,468","49,619",6.99%,,R85285,200,0,"21,754",,,,,,,,,,,,
R85778,"2,701","38,648",6.99%,,R85286,0,0,"10,560",,,,,,,,,,,,
R85779,0,0,0.00%,,R85287,200,0,"7,438",,,,,,,,,,,,
R85781,"54,580","683,103",7.99%,,R85289,10,15,"6,556",,,,,,,,,,,,
R85782,"21,200","303,286",6.99%,,R85291,0,0,"47,797",,,,,,,,,,,,
R85783,"21,744","311,079",6.99%,,R85292,0,0,"6,247",,,,,,,,,,,,
R85785,"7,955","113,802",6.99%,,R85293,0,0,"28,714",,,,,,,,,,,,
R85786,"3,056","37,316",8.19%,,R85295,0,0,"10,028",,,,,,,,,,,,
R85787,0,0,5.60%,,R85296,0,0,"17,980",,,,,,,,,,,,
R85788,"14,321","204,885",6.99%,,R85297,0,15,0,,,,,,,,,,,,
R85789,"21,716","310,672",6.99%,,R85298,0,0,"10,283",,,,,,,,,,,,
R85791,"26,123","341,482",7.65%,,R85299,0,0,"80,823",,,,,,,,,,,,
R85792,"4,586","65,612",6.99%,,R85301,0,0,"9,005",,,,,,,,,,,,
R85793,0,0,7.99%,,R85302,0,0,"6,949",,,,,,,,,,,,
R85795,"16,901","241,791",6.99%,,R85303,0,0,"17,930",,,,,,,,,,,,
R85796,"35,217","440,769",7.99%,,R85305,0,0,"18,230",,,,,,,,,,,,
R85797,"20,033","286,602",6.99%,,R85306,0,0,0,,,,,,,,,,,,
R85798,"21,875","285,941",7.65%,,R85307,0,0,0,,,,,,,,,,,,
R85799,0,0,6.99%,,R85308,54,0,648,,,,,,,,,,,,
R85801,"22,501","321,896",6.99%,,R85309,54,0,648,,,,,,,,,,,,
R85802,"6,503","93,035",6.99%,,R85311,0,0,"11,577",,,,,,,,,,,,
R85803,"13,781","197,154",6.99%,,R85312,0,0,"102,198",,,,,,,,,,,,
R85805,0,0,6.99%,,R85313,0,0,0,,,,,,,,,,,,
R85806,"16,556","212,528",7.79%,,R85315,200,46,"3,700",,,,,,,,,,,,
R85807,"41,967","512,419",8.19%,,R85316,0,0,0,,,,,,,,,,,,
R85808,"10,785","125,548",8.59%,,R85317,0,0,"11,521",,,,,,,,,,,,
R85809,"10,039","125,485",8.00%,,R85318,0,0,0,,,,,,,,,,,,
R85811,0,0,6.99%,,R85319,54,0,648,,,,,,,,,,,,
R85812,"13,629","194,982",6.99%,,R85321,0,8,"6,626",,,,,,,,,,,,
R85813,"7,282","104,181",6.99%,,R85322,0,0,"31,461",,,,,,,,,,,,
R85815,0,0,6.99%,,R85323,0,0,0,,,,,,,,,,,,
R85816,"33,113","473,721",6.99%,,R85325,200,0,"5,255",,,,,,,,,,,,
R85817,0,0,8.05%,,R85326,0,0,"13,033",,,,,,,,,,,,
R85819,"4,180","49,821",8.39%,,R85327,0,0,"93,215",,,,,,,,,,,,
R85821,0,0,6.99%,,R85328,0,0,"5,362",,,,,,,,,,,,
R85823,"15,219","177,165",8.59%,,R85329,0,0,0,,,,,,,,,,,,
R85825,"4,059","53,063",7.65%,,R85331,200,0,"2,400",,,,,,,,,,,,
R85826,"5,331","76,273",6.99%,,R85332,54,0,648,,,,,,,,,,,,
R85827,"4,082","51,025",8.00%,,R85333,0,0,"11,243",,,,,,,,,,,,
R85828,0,0,8.00%,,R85335,0,0,0,,,,,,,,,,,,
R85829,"13,956","214,712",6.50%,,R85336,0,0,"5,471",,,,,,,,,,,,
R85831,0,0,6.99%,,R85337,200,8,"4,994",,,,,,,,,,,,
R85832,"3,936","56,304",6.99%,,R85338,200,8,"3,955",,,,,,,,,,,,
R85833,"6,280","89,842",6.99%,,R85339,200,0,"7,476",,,,,,,,,,,,
R85835,"28,904","413,506",6.99%,,R85351,200,0,"7,111",,,,,,,,,,,,
R85836,"31,153","445,676",6.99%,,R85352,54,23,648,,,,,,,,,,,,
R85837,0,0,8.05%,,R85353,0,0,0,,,,,,,,,,,,
R85838,"32,907","470,776",6.99%,,R85355,0,0,"29,489",,,,,,,,,,,,
R85851,0,0,6.99%,,R85356,0,0,"25,204",,,,,,,,,,,,
R85852,"29,893","427,660",6.99%,,R85357,0,0,0,,,,,,,,,,,,
R85853,0,0,6.99%,,R85358,54,8,648,,,,,,,,,,,,
R85855,"41,508","593,821",6.99%,,R85359,0,0,"39,467",,,,,,,,,,,,
R85856,0,0,7.65%,,R85361,54,8,648,,,,,,,,,,,,
R85857,"19,699","281,817",6.99%,,R85362,0,0,0,,,,,,,,,,,,
R85858,"22,010","275,469",7.99%,,R85363,54,0,648,,,,,,,,,,,,
R85859,0,0,6.99%,,R85365,0,0,"8,805",,,,,,,,,,,,
R85861,0,0,6.99%,,R85366,0,0,"5,492",,,,,,,,,,,,
R85862,0,0,8.00%,,R85367,0,0,0,,,,,,,,,,,,
R85863,0,0,6.99%,,R85368,0,0,"19,615",,,,,,,,,,,,
R85865,"20,019","286,395",6.99%,,R85369,0,0,"11,751",,,,,,,,,,,,
R85866,"16,680","238,630",6.99%,,R85371,0,0,"16,906",,,,,,,,,,,,
R85867,"23,842","341,092",6.99%,,R85372,93,0,"1,116",,,,,,,,,,,,
R85868,"8,122","116,189",6.99%,,R85373,0,0,0,,,,,,,,,,,,
R85869,"12,108","173,224",6.99%,,R85375,0,0,0,,,,,,,,,,,,
R85872,"17,636","320,659",5.50%,,R85376,210,0,"10,263",,,,,,,,,,,,
R85873,0,0,8.59%,,R85377,0,0,0,,,,,,,,,,,,
R85875,0,0,8.19%,,R85378,54,0,648,,,,,,,,,,,,
R85876,"11,988","171,498",6.99%,,R85379,200,0,"13,586",,,,,,,,,,,,
R85877,"20,082","264,580",7.59%,,R85381,0,0,"36,283",,,,,,,,,,,,
R85878,"6,154","88,033",6.99%,,R85383,0,0,0,,,,,,,,,,,,
R85879,"21,074","280,236",7.52%,,R85385,0,0,0,,,,,,,,,,,,
R85881,"3,728","53,340",6.99%,,R85386,200,23,"20,294",,,,,,,,,,,,
R85882,0,0,8.00%,,R85387,0,0,"21,054",,,,,,,,,,,,
R85883,0,0,6.99%,,R85388,54,0,648,,,,,,,,,,,,
R85885,0,0,7.85%,,R85389,0,0,0,,,,,,,,,,,,
R85886,0,0,6.99%,,R85391,0,0,"15,209",,,,,,,,,,,,
R85887,0,0,6.99%,,R85392,0,0,0,,,,,,,,,,,,
R85888,0,0,8.00%,,R85393,0,0,"18,970",,,,,,,,,,,,
R85889,0,0,7.65%,,R85395,0,0,"23,203",,,,,,,,,,,,
R85891,0,0,6.99%,,R85396,50,0,600,,,,,,,,,,,,
R85892,"6,864","90,434",7.59%,,R85397,54,15,648,,,,,,,,,,,,
R85893,0,0,6.99%,,R85399,0,0,"47,996",,,,,,,,,,,,
R85895,"17,334","225,412",7.69%,,R85501,0,0,"24,597",,,,,,,,,,,,
R85896,"25,690","299,065",8.59%,,R85502,0,15,0,,,,,,,,,,,,
R85897,"14,770","211,307",6.99%,,R85503,0,0,"11,178",,,,,,,,,,,,
R85898,0,0,6.99%,,R85505,0,0,"22,490",,,,,,,,,,,,
R85899,"19,105","273,325",6.99%,,R85506,0,0,"22,284",,,,,,,,,,,,
R85901,0,0,7.79%,,R85507,0,0,0,,,,,,,,,,,,
R85902,"11,225","160,585",6.99%,,R85508,10,0,"33,769",,,,,,,,,,,,
R85903,"22,526","262,235",8.59%,,R85509,0,0,"31,643",,,,,,,,,,,,
R85905,0,0,7.79%,,R85511,0,0,0,,,,,,,,,,,,
R85906,0,0,6.99%,,R85513,0,0,0,,,,,,,,,,,,
R85907,"2,003","24,460",8.19%,,R85515,0,0,0,,,,,,,,,,,,
R85908,"10,424","149,132",6.99%,,R85516,0,0,0,,,,,,,,,,,,
R85909,"15,017","214,832",6.99%,,R85518,54,0,648,,,,,,,,,,,,
R85911,0,0,8.00%,,R85519,0,0,"34,394",,,,,,,,,,,,
R85913,"9,328","133,453",6.99%,,R85521,0,0,"23,845",,,,,,,,,,,,
R85915,0,0,6.99%,,R85522,0,0,0,,,,,,,,,,,,
R85916,"14,289","204,428",6.99%,,R85523,0,0,"19,819",,,,,,,,,,,,
R85917,"6,452","92,307",6.99%,,R85525,200,8,"15,469",,,,,,,,,,,,
R85918,0,0,8.00%,,R85526,0,0,"14,448",,,,,,,,,,,,
R85919,0,0,6.99%,,R85527,0,0,0,,,,,,,,,,,,
R85921,0,0,6.99%,,R85528,0,0,0,,,,,,,,,,,,
R85922,"10,863","155,407",6.99%,,R85529,0,0,0,,,,,,,,,,,,
R85923,"5,320","70,095",7.59%,,R85531,0,0,"15,384",,,,,,,,,,,,
R85925,"17,214","205,177",8.39%,,R85532,0,0,"37,276",,,,,,,,,,,,
R85926,0,0,6.99%,,R85533,0,0,"10,877",,,,,,,,,,,,
R85927,0,0,7.99%,,R85536,0,15,"4,130",,,,,,,,,,,,
R85928,0,0,7.59%,,R85537,27,8,324,,,,,,,,,,,,
R85929,"23,964","299,927",7.99%,,R85538,0,0,"10,750",,,,,,,,,,,,
R85931,"12,603","180,298",6.99%,,R85539,0,0,"30,961",,,,,,,,,,,,
R85932,0,0,6.50%,,R85551,0,0,"34,777",,,,,,,,,,,,
R85933,"14,543","169,301",8.59%,,R85552,200,15,"2,400",,,,,,,,,,,,
R85935,0,0,7.59%,,R85553,10,0,"31,720",,,,,,,,,,,,
R85936,"22,445","321,100",6.99%,,R85555,0,0,"6,937",,,,,,,,,,,,
R85937,"19,088","273,080",6.99%,,R85556,54,0,648,,,,,,,,,,,,
R85938,0,0,8.19%,,R85557,0,0,"22,415",,,,,,,,,,,,
R85939,"39,632","566,982",6.99%,,R85558,0,0,"18,296",,,,,,,,,,,,
R85951,"16,623","237,814",6.99%,,R85559,0,0,"19,431",,,,,,,,,,,,
R85952,"10,566","151,157",6.99%,,R85561,0,0,0,,,,,,,,,,,,
R85953,"4,803","57,252",8.39%,,R85562,0,0,"11,326",,,,,,,,,,,,
R85955,"46,101","659,532",6.99%,,R85563,0,0,"15,193",,,,,,,,,,,,
R85956,"9,797","140,155",6.99%,,R85565,0,0,"44,786",,,,,,,,,,,,
R85957,0,0,6.99%,,R85566,0,0,"31,069",,,,,,,,,,,,
R85958,"29,312","419,346",6.99%,,R85567,0,0,"16,177",,,,,,,,,,,,
R85959,"13,469","192,692",6.99%,,R85568,10,0,"16,388",,,,,,,,,,,,
R85961,0,0,6.99%,,R85569,0,15,"6,549",,,,,,,,,,,,
R85962,602,"8,612",6.99%,,R85571,0,0,0,,,,,,,,,,,,
R85963,0,0,6.99%,,R85572,0,0,526,,,,,,,,,,,,
R85965,"16,614","237,687",6.99%,,R85573,0,0,0,,,,,,,,,,,,
R85966,"19,496","278,911",6.99%,,R85575,0,0,"13,476",,,,,,,,,,,,
R85967,0,0,7.79%,,R85576,0,0,"31,921",,,,,,,,,,,,
R85968,"29,789","372,832",7.99%,,R85577,0,0,"5,318",,,,,,,,,,,,
R85969,0,0,7.59%,,R85578,0,0,"31,768",,,,,,,,,,,,
R85971,"9,517","136,151",6.99%,,R85579,54,0,648,,,,,,,,,,,,
R85972,0,0,6.99%,,R85581,0,15,"13,450",,,,,,,,,,,,
R85973,"15,125","194,157",7.79%,,R85582,0,0,0,,,,,,,,,,,,
R85975,"12,183","174,285",6.99%,,R85583,54,8,648,,,,,,,,,,,,
R85976,"11,350","162,376",6.99%,,R85585,0,15,"17,449",,,,,,,,,,,,
R85977,"22,458","292,042",7.69%,,R85586,54,15,648,,,,,,,,,,,,
R85978,"5,389","77,094",6.99%,,R85587,0,0,0,,,,,,,,,,,,
R85979,"28,970","381,682",7.59%,,R85588,0,0,"17,967",,,,,,,,,,,,
R85981,"15,803","183,973",8.59%,,R85589,0,0,"29,731",,,,,,,,,,,,
R85982,0,0,8.00%,,R85591,0,0,"14,520",,,,,,,,,,,,
R85983,0,0,7.89%,,R85592,100,15,"2,915",,,,,,,,,,,,
R85987,"2,139","30,597",6.99%,,R85593,0,0,"8,428",,,,,,,,,,,,
R85988,0,0,8.59%,,R85595,0,0,0,,,,,,,,,,,,
R85989,0,0,8.59%,,R85596,54,0,648,,,,,,,,,,,,
R85991,"23,928","342,314",6.99%,,R85597,0,0,"16,932",,,,,,,,,,,,
R85992,"17,854","255,424",6.99%,,R85598,0,8,"48,970",,,,,,,,,,,,
R85993,"22,273","318,647",6.99%,,R85599,0,0,0,,,,,,,,,,,,
R85995,"8,381","104,757",8.00%,,R85601,0,0,"10,555",,,,,,,,,,,,
R85996,0,0,8.39%,,R85602,0,0,"20,766",,,,,,,,,,,,
R85997,0,0,8.59%,,R85603,0,15,"27,076",,,,,,,,,,,,
R85998,0,0,6.99%,,R85605,0,8,"12,172",,,,,,,,,,,,
R85999,"12,363","176,862",6.99%,,R85606,0,0,"8,895",,,,,,,,,,,,
R86001,0,0,6.99%,,R85607,0,0,0,,,,,,,,,,,,
R86002,"26,434","378,162",6.99%,,R85608,0,0,"9,484",,,,,,,,,,,,
R86003,0,0,6.99%,,R85609,0,0,"4,328",,,,,,,,,,,,
R86005,"9,012","128,929",6.99%,,R85611,0,0,0,,,,,,,,,,,,
R86006,"23,155","331,252",6.99%,,R85612,200,15,"4,359",,,,,,,,,,,,
R86007,0,0,8.09%,,R85613,0,0,0,,,,,,,,,,,,
R86008,"34,990","500,568",6.99%,,R85615,200,0,"9,916",,,,,,,,,,,,
R86009,0,0,8.00%,,R85617,0,0,"16,411",,,,,,,,,,,,
R86011,"10,550","150,927",6.99%,,R85618,0,0,0,,,,,,,,,,,,
R86013,0,0,6.99%,,R85619,0,0,0,,,,,,,,,,,,
R86015,"26,959","385,675",6.99%,,R85621,54,8,648,,,,,,,,,,,,
R86016,0,0,6.99%,,R85622,0,0,"19,666",,,,,,,,,,,,
R86017,0,0,6.99%,,R85625,0,0,"7,665",,,,,,,,,,,,
R86018,"9,422","134,791",6.99%,,R85626,0,0,"39,531",,,,,,,,,,,,
R86019,"5,835","83,475",6.99%,,R85627,100,0,"14,865",,,,,,,,,,,,
R86021,"16,894","241,695",6.99%,,R85628,0,0,"40,590",,,,,,,,,,,,
R86022,0,0,6.99%,,R85629,0,15,"30,697",,,,,,,,,,,,
R86023,0,0,6.99%,,R85631,0,0,"7,419",,,,,,,,,,,,
R86025,0,0,8.59%,,R85632,0,0,0,,,,,,,,,,,,
R86026,"22,854","279,045",8.19%,,R85633,50,0,"4,527",,,,,,,,,,,,
R86027,0,0,6.99%,,R85635,200,0,"9,538",,,,,,,,,,,,
R86028,"4,443","63,558",6.99%,,R85636,0,0,0,,,,,,,,,,,,
R86029,"17,587","251,606",6.99%,,R85637,0,15,"7,289",,,,,,,,,,,,
R86031,0,0,7.79%,,R85638,54,15,648,,,,,,,,,,,,
R86032,0,0,7.79%,,R85639,0,0,"30,914",,,,,,,,,,,,
R86033,"38,557","551,605",6.99%,,R85651,0,0,0,,,,,,,,,,,,
R86035,"3,396","48,587",6.99%,,R85652,0,0,"1,507",,,,,,,,,,,,
R86037,0,0,8.19%,,R85653,0,0,0,,,,,,,,,,,,
R86038,"14,607","208,971",6.99%,,R85655,0,0,"34,321",,,,,,,,,,,,
R86039,0,0,6.99%,,R85656,0,15,0,,,,,,,,,,,,
R86051,"52,304","748,265",6.99%,,R85657,54,30,648,,,,,,,,,,,,
R86053,"8,409","120,301",6.99%,,R85658,0,0,"12,745",,,,,,,,,,,,
R86055,"8,796","125,836",6.99%,,R85659,100,0,"7,266",,,,,,,,,,,,
R86056,"7,214","103,199",6.99%,,R85661,0,8,"15,802",,,,,,,,,,,,
R86057,0,0,7.99%,,R85662,200,0,"25,253",,,,,,,,,,,,
R86058,0,0,6.99%,,R85663,0,0,"29,946",,,,,,,,,,,,
R86059,"25,270","301,188",8.39%,,R85665,0,0,0,,,,,,,,,,,,
R86061,"17,432","249,383",6.99%,,R85666,0,0,"19,012",,,,,,,,,,,,
R86062,0,0,6.99%,,R85667,0,0,0,,,,,,,,,,,,
R86063,0,0,6.99%,,R85668,0,0,"12,531",,,,,,,,,,,,
R86066,"12,610","180,398",6.99%,,R85669,54,0,648,,,,,,,,,,,,
R86067,0,0,8.99%,,R85671,0,0,"31,794",,,,,,,,,,,,
R86068,"43,193","527,392",8.19%,,R85673,200,0,"6,171",,,,,,,,,,,,
R86069,0,0,6.99%,,R85675,0,0,"13,197",,,,,,,,,,,,
R86071,"16,742","239,509",6.99%,,R85676,200,0,"2,400",,,,,,,,,,,,
R86072,0,0,7.99%,,R85677,0,0,"10,698",,,,,,,,,,,,
R86073,0,0,8.19%,,R85678,0,0,"15,157",,,,,,,,,,,,
R86075,"27,706","396,371",6.99%,,R85679,0,0,"8,912",,,,,,,,,,,,
R86076,"2,938","38,713",7.59%,,R85681,0,0,"14,027",,,,,,,,,,,,
R86077,"18,803","269,000",6.99%,,R85682,0,0,"24,075",,,,,,,,,,,,
R86078,"29,980","375,215",7.99%,,R85683,0,0,"25,889",,,,,,,,,,,,
R86079,"13,455","192,488",6.99%,,R85685,0,0,"26,979",,,,,,,,,,,,
R86081,"10,513","131,409",8.00%,,R85686,10,15,"68,696",,,,,,,,,,,,
R86082,0,0,8.19%,,R85687,0,15,"25,380",,,,,,,,,,,,
R86083,"7,830","112,023",6.99%,,R85688,10,15,"4,752",,,,,,,,,,,,
R86085,"12,720","159,004",8.00%,,R85689,0,0,0,,,,,,,,,,,,
R86086,0,0,6.99%,,R85691,54,0,648,,,,,,,,,,,,
R86087,"15,778","205,174",7.69%,,R85692,0,0,"22,753",,,,,,,,,,,,
R86088,"15,173","217,066",6.99%,,R85693,10,0,"9,657",,,,,,,,,,,,
R86089,"1,795","25,682",6.99%,,R85695,0,0,0,,,,,,,,,,,,
R86091,"11,810","168,955",6.99%,,R85696,0,0,"7,088",,,,,,,,,,,,
R86092,0,0,6.99%,,R85697,0,23,"7,492",,,,,,,,,,,,
R86093,"24,402","321,498",7.59%,,R85698,0,0,"51,045",,,,,,,,,,,,
R86095,"25,462","364,266",6.99%,,R85699,200,15,"5,550",,,,,,,,,,,,
R86096,"14,054","175,894",7.99%,,R85701,0,0,0,,,,,,,,,,,,
R86097,"21,895","313,229",6.99%,,R85702,54,15,648,,,,,,,,,,,,
R86098,0,0,8.00%,,R85703,0,8,0,,,,,,,,,,,,
R86099,"27,463","392,894",6.99%,,R85705,0,0,"85,240",,,,,,,,,,,,
R86101,"11,536","165,040",6.99%,,R85706,0,0,"10,673",,,,,,,,,,,,
R86102,0,0,7.85%,,R85707,0,0,0,,,,,,,,,,,,
R86103,"3,622","47,725",7.59%,,R85708,0,0,"43,272",,,,,,,,,,,,
R86106,"19,694","246,478",7.99%,,R85709,0,0,0,,,,,,,,,,,,
R86107,"7,971","102,329",7.79%,,R85711,0,30,0,,,,,,,,,,,,
R86108,0,0,7.59%,,R85712,0,0,0,,,,,,,,,,,,
R86109,"29,277","418,836",6.99%,,R85713,0,0,"10,939",,,,,,,,,,,,
R86111,0,0,8.19%,,R85715,0,0,"4,674",,,,,,,,,,,,
R86112,0,0,7.59%,,R85716,0,0,"8,380",,,,,,,,,,,,
R86113,0,0,6.99%,,R85717,0,0,0,,,,,,,,,,,,
R86115,"1,170","14,620",8.00%,,R85718,200,23,"3,677",,,,,,,,,,,,
R86116,"6,472","92,588",6.99%,,R85719,200,0,"7,527",,,,,,,,,,,,
R86117,0,0,8.69%,,R85721,0,0,0,,,,,,,,,,,,
R86119,"20,232","247,028",8.19%,,R85722,0,0,0,,,,,,,,,,,,
R86122,"18,218","228,013",7.99%,,R85723,10,0,"14,490",,,,,,,,,,,,
R86123,"11,371","149,821",7.59%,,R85725,10,0,"65,072",,,,,,,,,,,,
R86125,0,0,7.89%,,R85726,0,0,"17,645",,,,,,,,,,,,
R86126,"5,721","69,343",8.25%,,R85728,0,15,"10,037",,,,,,,,,,,,
R86127,"10,719","153,345",6.99%,,R85729,0,0,0,,,,,,,,,,,,
R86128,"6,859","83,750",8.19%,,R85731,0,0,0,,,,,,,,,,,,
R86131,"17,838","255,197",6.99%,,R85732,0,15,"6,516",,,,,,,,,,,,
R86132,0,0,6.99%,,R85733,0,0,"12,815",,,,,,,,,,,,
R86133,"10,475","149,862",6.99%,,R85735,100,8,"5,239",,,,,,,,,,,,
R86135,0,0,7.29%,,R85736,0,0,"16,286",,,,,,,,,,,,
R86137,"26,940","354,943",7.59%,,R85737,0,0,"23,006",,,,,,,,,,,,
R86138,0,0,6.99%,,R85738,0,0,"14,228",,,,,,,,,,,,
R86139,"30,087","430,429",6.99%,,R85739,0,0,"9,405",,,,,,,,,,,,
R86151,0,0,7.59%,,R85752,0,0,0,,,,,,,,,,,,
R86152,"16,925","199,351",8.49%,,R85753,0,0,"27,383",,,,,,,,,,,,
R86155,"21,278","259,805",8.19%,,R85755,0,0,"28,415",,,,,,,,,,,,
R86156,"61,026","804,029",7.59%,,R85756,54,0,648,,,,,,,,,,,,
R86157,"16,343","233,805",6.99%,,R85757,100,0,"10,980",,,,,,,,,,,,
R86158,"30,433","400,959",7.59%,,R85758,0,0,"12,734",,,,,,,,,,,,
R86159,"25,955","371,317",6.99%,,R85759,0,0,"17,316",,,,,,,,,,,,
R86161,"22,026","290,203",7.59%,,R85761,54,0,648,,,,,,,,,,,,
R86162,"14,795","211,660",6.99%,,R85762,200,0,"18,393",,,,,,,,,,,,
R86163,0,0,7.59%,,R85765,0,8,0,,,,,,,,,,,,
R86165,0,0,8.00%,,R85766,0,0,"13,172",,,,,,,,,,,,
R86166,50,745,6.69%,,R85767,0,0,"27,158",,,,,,,,,,,,
R86167,"5,326","76,196",6.99%,,R85768,200,23,"7,962",,,,,,,,,,,,
R86168,"15,881","203,858",7.79%,,R85769,0,0,0,,,,,,,,,,,,
R86169,"19,692","229,240",8.59%,,R85771,10,0,"14,546",,,,,,,,,,,,
R86171,"6,114","80,550",7.59%,,R85772,0,0,"9,766",,,,,,,,,,,,
R86172,0,0,7.99%,,R85773,0,0,0,,,,,,,,,,,,
R86173,0,0,6.99%,,R85775,0,0,"15,687",,,,,,,,,,,,
R86175,"21,029","300,850",6.99%,,R85776,0,0,"30,087",,,,,,,,,,,,
