Snowball_ID,Date,Event name,Sessions
27648,20230831,video_start,1
28276,20230905,AnyFormSubmit,1
28276,20230905,Any_Form-Submit,1
28276,20230905,first_visit,1
28276,20230905,form_start,1
28276,20230905,page_view,1
28276,20230905,session_start,1
28276,20230905,user_engagement,1
28339,20230830,AnyFormSubmit,1
28339,20230830,Any_Form-Submit,1
28339,20230830,first_visit,1
28339,20230830,form_start,1
28339,20230830,page_view,1
28339,20230830,scroll,1
28339,20230830,session_start,1
28494,20230830,first_visit,2
28494,20230830,page_view,2
28494,20230830,scroll,2
28494,20230830,session_start,2
28787,20230902,AnyFormSubmit,1
28787,20230902,Any_Form-Submit,1
28787,20230902,first_visit,1
28787,20230902,form_start,1
28787,20230902,page_view,1
28787,20230902,session_start,1
28881,20230906,AnyFormSubmit,1
28881,20230906,Any_Form-Submit,1
28881,20230906,first_visit,1
28881,20230906,form_start,1
28881,20230906,page_view,1
28881,20230906,session_start,1
28881,20230906,user_engagement,1
29339,20230831,first_visit,1
29339,20230831,page_view,1
29339,20230831,scroll,1
29339,20230831,session_start,2
29339,20230831,user_engagement,1
29396,20230905,AnyFormSubmit,1
29396,20230905,Any_Form-Submit,1
29396,20230905,first_visit,1
29396,20230905,form_start,1
29396,20230905,page_view,1
29396,20230905,session_start,1
29688,20230902,first_visit,1
29688,20230902,page_view,1
29688,20230902,scroll,1
29688,20230902,session_start,1
30473,20230913,first_visit,1
30473,20230913,page_view,1
30473,20230913,session_start,1
30683,20230908,first_visit,1
30683,20230908,page_view,1
30683,20230908,scroll,1
30683,20230908,session_start,1
30683,20230908,user_engagement,1
30914,20230822,first_visit,2
30914,20230822,page_view,2
30914,20230822,session_start,3
30914,20230822,user_engagement,2
31070,20230901,first_visit,1
31070,20230901,page_view,1
31070,20230901,session_start,1
31070,20230901,user_engagement,1
31070,20230901,video_complete,1
31070,20230901,video_progress,1
31070,20230901,video_start,1
31082,20230831,first_visit,1
31082,20230831,page_view,1
31082,20230831,session_start,1
31168,20230906,first_visit,1
31168,20230906,page_view,1
31168,20230906,scroll,1
31168,20230906,session_start,1
31168,20230905,first_visit,1
31168,20230905,page_view,1
31168,20230905,scroll,1
31168,20230905,session_start,1
31168,20230905,user_engagement,1
31862,20230831,AnyFormSubmit,1
31862,20230831,Any_Form-Submit,1
31862,20230831,first_visit,1
31862,20230831,form_start,1
31862,20230831,page_view,1
31862,20230831,session_start,1
31862,20230831,user_engagement,1
31921,20230905,Any_Form-Submit,1
31921,20230905,first_visit,1
31921,20230905,form_start,1
31921,20230905,page_view,1
31921,20230905,session_start,1
31950,20230902,first_visit,1
31950,20230902,page_view,1
31950,20230902,session_start,1
31968,20230906,AnyFormSubmit,1
31968,20230906,Any_Form-Submit,1
31968,20230906,first_visit,1
31968,20230906,form_start,1
31968,20230906,page_view,1
31968,20230906,session_start,1
31968,20230906,user_engagement,1
32164,20230905,AnyFormSubmit,1
32164,20230905,Any_Form-Submit,1
32164,20230905,first_visit,1
32164,20230905,form_start,1
32164,20230905,page_view,1
32164,20230905,session_start,1
32164,20230905,user_engagement,1
32325,20230906,first_visit,1
32325,20230906,form_start,1
32325,20230906,page_view,1
32325,20230906,session_start,1
32507,20230912,first_visit,1
32507,20230912,page_view,1
32507,20230912,scroll,1
32507,20230912,session_start,1
32507,20230912,video_progress,1
32507,20230912,video_start,1
32590,20230906,AnyFormSubmit,1
32590,20230906,Any_Form-Submit,1
32590,20230906,first_visit,1
32590,20230906,form_start,1
32590,20230906,page_view,1
32590,20230906,session_start,1
32590,20230906,user_engagement,1
33385,20230831,AnyFormSubmit,1
33385,20230831,Any_Form-Submit,1
33385,20230831,first_visit,1
33385,20230831,form_start,1
33385,20230831,page_view,1
33385,20230831,session_start,1
33415,20230907,AnyFormSubmit,1
33415,20230907,Any_Form-Submit,1
33415,20230907,first_visit,1
33415,20230907,form_start,1
33415,20230907,page_view,1
33415,20230907,session_start,1
33420,20230905,first_visit,1
33420,20230905,page_view,1
33420,20230905,scroll,1
33420,20230905,session_start,1
33473,20230905,first_visit,1
33473,20230905,page_view,1
33473,20230905,session_start,1
33505,20230906,first_visit,1
33505,20230906,page_view,1
33505,20230906,scroll,1
33505,20230906,session_start,1
33505,20230906,video_complete,1
33505,20230906,video_progress,1
33505,20230906,video_start,1
33632,20230912,AnyFormSubmit,1
33632,20230912,Any_Form-Submit,1
33632,20230912,first_visit,1
33632,20230912,form_start,1
33632,20230912,page_view,1
33632,20230912,session_start,1
33632,20230912,user_engagement,1
33762,20230905,first_visit,1
33762,20230905,page_view,1
33762,20230905,scroll,1
33762,20230905,session_start,1
34498,20230907,AnyFormSubmit,1
34498,20230907,Any_Form-Submit,1
34498,20230907,first_visit,1
34498,20230907,form_start,1
34498,20230907,page_view,1
34498,20230907,session_start,1
34498,20230907,user_engagement,1
34499,20230913,page_view,1
34499,20230913,session_start,1
34499,20230912,AnyFormSubmit,1
34499,20230912,Any_Form-Submit,1
34499,20230912,first_visit,2
34499,20230912,form_start,1
34499,20230912,page_view,2
34499,20230912,session_start,2
34499,20230912,user_engagement,1
34931,20230907,AnyFormSubmit,1
34931,20230907,Any_Form-Submit,1
34931,20230907,first_visit,1
34931,20230907,form_start,1
34931,20230907,page_view,1
34931,20230907,session_start,1
34931,20230907,user_engagement,1
35153,20230906,AnyFormSubmit,2
35153,20230906,Any_Form-Submit,2
35153,20230906,first_visit,3
35153,20230906,form_start,2
35153,20230906,page_view,3
35153,20230906,session_start,4
35153,20230906,user_engagement,3
35376,20230908,AnyFormSubmit,1
35376,20230908,Any_Form-Submit,1
35376,20230908,first_visit,1
35376,20230908,form_start,1
35376,20230908,page_view,1
35376,20230908,session_start,1
35376,20230908,user_engagement,1
35410,20230907,first_visit,1
35410,20230907,page_view,1
35410,20230907,session_start,1
35410,20230907,user_engagement,1
36251,20230908,AnyFormSubmit,1
36251,20230908,Any_Form-Submit,1
36251,20230908,first_visit,1
36251,20230908,form_start,1
36251,20230908,page_view,1
36251,20230908,session_start,1
36407,20230908,AnyFormSubmit,1
36407,20230908,Any_Form-Submit,1
36407,20230908,first_visit,1
36407,20230908,form_start,1
36407,20230908,page_view,1
36407,20230908,session_start,1
36407,20230908,user_engagement,1
36694,20230905,AnyFormSubmit,1
36694,20230905,Any_Form-Submit,1
36694,20230905,first_visit,1
36694,20230905,form_start,1
36694,20230905,page_view,1
36694,20230905,session_start,1
36694,20230905,user_engagement,1
36962,20230906,first_visit,1
36962,20230906,page_view,1
36962,20230906,scroll,1
36962,20230906,session_start,1
37122,20230909,first_visit,1
37122,20230909,form_start,1
37122,20230909,page_view,1
37122,20230909,scroll,1
37122,20230909,session_start,1
37370,20230906,first_visit,1
37370,20230906,page_view,1
37370,20230906,scroll,1
37370,20230906,session_start,1
37370,20230906,video_complete,1
37370,20230906,video_progress,1
37370,20230906,video_start,1
37424,20230907,AnyFormSubmit,1
37424,20230907,Any_Form-Submit,1
37424,20230907,first_visit,1
37424,20230907,form_start,1
37424,20230907,page_view,1
37424,20230907,session_start,1
37424,20230907,user_engagement,1
38037,20230907,AnyFormSubmit,1
38037,20230907,Any_Form-Submit,1
38037,20230907,first_visit,1
38037,20230907,form_start,1
38037,20230907,page_view,1
38037,20230907,session_start,1
38074,20230907,AnyFormSubmit,1
38074,20230907,Any_Form-Submit,1
38074,20230907,first_visit,1
38074,20230907,form_start,1
38074,20230907,page_view,1
38074,20230907,session_start,1
38074,20230907,user_engagement,1
38176,20230914,AnyFormSubmit,1
38176,20230914,Any_Form-Submit,1
38176,20230914,first_visit,1
38176,20230914,form_start,1
38176,20230914,page_view,1
38176,20230914,session_start,1
38176,20230914,user_engagement,1
38231,20230906,AnyFormSubmit,1
38231,20230906,Any_Form-Submit,1
38231,20230906,first_visit,1
38231,20230906,form_start,1
38231,20230906,page_view,1
38231,20230906,session_start,1
38231,20230906,user_engagement,1
38455,20230907,AnyFormSubmit,1
38455,20230907,Any_Form-Submit,1
38455,20230907,first_visit,1
38455,20230907,form_start,1
38455,20230907,page_view,1
