brizo_id,count
25886c58ddbfb189,6
2588c62b5e58cb3c,4
25891b0bd5c6e3c8,13
2589368dda16a8a7,19
258baf09a78b8705,16
258d46af4204da19,2
258dcf2e2fe8a5d3,3
258de6694a18a729,3
258ea7147f2a8fc6,2
258f00a10ed36314,19
258f2e04bde59c6c,5
258f8f4abb92bc3f,8
25906f9abc11228d,8
2590884e09710892,13
2590cbb5196a08c9,3
25914ef5a17b2376,7
259184d36bf691cd,1
2591b4e15120e6c5,8
259276097957dd72,7
2592f53895cee8ce,14
2593092d6baca795,11
259368f85c8e0ae2,3
2593b3ae0ddfb672,19
259481f2529129f0,16
259485d5e396ddd4,5
25949a753b1e2f92,9
259552320f1d0f7b,5
259a9affb35abd66,14
259ad57f55c6f1c2,20
259b40d2f3d46e90,6
259b6e7ea2327b4e,12
259b918090b4a29b,20
259b9b870732b9c7,12
259bdcf434aa58c9,18
259ce62efde7c5cf,3
259d19e68e77e8f6,19
259d2f32a844db03,2
259d49fd96c4c06e,5
259d86e5cf33b59d,2
259e3e480690fcdf,17
259ec155275d5f94,3
259f0af33afc4c6d,12
25a1869e2541ebd0,18
25a1c1c3774eb067,16
25a2032c81bd7afa,13
25a2e902bffe8f93,17
25a3d69b9ba08ef7,8
25a5b7e67ee5d8c5,18
25a5c87f0594ecae,1
25a5d0670e372d03,5
25a8b2c21478dba2,14
25a96a6807d5d24b,6
25aad1b80b1e819c,17
25ab52399a4dfa9f,8
25ab82d47f04311e,16
25ad08009d6d62e0,3
25ad2d8deb5ff456,16
25ad7ff0d2154153,9
25add7cb94d013eb,10
25aebdee196f6e3f,3
25af250e6579fbc3,15
25afb62171493d65,18
25b01cd3ec7ad66f,1
25b0b82d2b54c05e,18
25b19a3da42b0167,6
25b1b9dcf56a5b77,4
25b22bad31e3e65d,6
25b274fca41e2e64,2
25b4357da33c0f83,12
25b50ecdc6daa08c,8
25b55f47a8ab331b,5
25b570738c4e7d00,3
25b5eb5c87ae7e44,11
25b5f697fc12edba,3
25b603efd034e4f3,2
25b6a8c8a7f297b5,3
25b75e2ed1e5a39f,12
25b87cae584a2aac,19
25ba0a7a8caeee9e,18
25bb7c948538ead8,4
25bbee5e9abd4ef8,5
25bcc16c34e236f4,18
25bd3da537b2ebbf,19
25bd66ec426a2737,3
25be527f38cc60ed,18
25be7e01177fa0cf,3
25bf24a544c1f43e,9
25c09a924e07d97c,15
25c0fabb984224bc,18
25c204bd3c13fa6c,19
25c32842e6bcb7c5,15
25c38fcbd687ebce,4
25c3ab6d843e17ec,10
25c5c4b177ed7577,18
25c6c8b90e5c0b3f,16
25c70abd342ddffa,6
25c7e2841066be52,3
25ca7fc0d4915337,13
25cb6186e77bfc66,16
25cb95f8853981d2,19
25cc467ddd48fae7,20
25ccb8a4e69ab062,11
25cd6bf16d7fcffe,2
25cddbddb75bd2e4,18
25cf207f0d5ac2fe,2
25cf41f2282147af,11
25d18e4aaadca620,1
25d1a5993703835e,18
25d1dd3320743377,7
25d23f0b6b87e584,7
25d276cad47c4100,2
25d28b5198f8e6af,3
25d446c1311751ab,13
25d4a5a23093770c,6
25d4f382a79e0ed1,3
25d532dae4f5edb5,3
25d5bcd8f7cd1916,16
25d5edd2833cd2b8,3
25d646f79bf978c1,11
25d688ac2a7d9207,13
25d6c6bc7abeda19,15
25d6c868dea9e071,16
25d770c90a604fad,12
25d81c4ae80c7af9,14
25da2d27de15a61d,9
25dab90951d4fac3,5
25db6c10355b5421,18
25dd3f25742c996b,16
25de5c96e1858f69,4
25dee3ce2110b737,5
25e015f7bb7d21d4,10
25e08d82353a386c,19
25e232c241dfa34b,14
25e248fbf8b46d7c,3
25e39c71e0c1c613,2
25e3b07cb5ca34df,15
25e6f2b66c35270b,15
25e818dbf97358be,8
25e88def26a1485e,2
25e8b48d17e7c941,10
25e9125e2723a143,3
25e941dd52cd9155,16
25e942a818f514d8,6
25e95a06a08e38a4,19
25e9a82a3b09ff64,3
25eaa4502d197d49,18
25eb7afe023d4059,19
25ec071837587e09,18
25ecdcd14388f340,14
25ee01e0fc63eb5c,5
25ee665d4f5cb461,1
25ef9f2cced0bd8b,18
25f266977a68f045,13
25f29c602f6ce841,19
25f3c5d43534bacd,5
25f3e33bba87f00c,19
25f44c2517a48328,13
25f4569c81e46516,3
25f4fccf56556f6f,10
25f6e1284e05f41b,13
25f7785e7b611ae9,16
25f78f3494dd62dc,8
25f7f03020198477,5
25f8df25f1ee1779,3
25fb08a099a59f5b,2
25fb199784e87413,16
25fbaa54ccf0f6ad,11
25fc4122221a5648,2
25fc51d9e15cf721,2
25fd112d4d7b03ff,19
25fd31eb477112a8,9
25fdd6515e8cbb34,9
25fe41302e895aff,18
25ff341603c3f17c,9
25ff59bb330e6650,18
25ff948eeb97f7c0,11
25ffd7f9d393fa72,3
25fff502e8b3e137,6
2600670aa25c5033,2
2602380cddcbdd3b,3
260245720971979f,6
2602a98fab3a18d6,20
26034ac1b200d4bd,11
26055a4518caea7b,3
2607035781c0a345,8
260709e56f466237,2
2607d9f82119d04a,9
26083f376c6930e5,3
26087ab5acc8fc49,6
2608c00737002181,14
260906708f8b3eac,15
26095bef6185938c,9
2609a333258e50e3,11
260a9a1e7b5d609f,18
260aba5cefca9fb8,13
260add4261eabd6c,19
260c6c47e5b357dd,12
260c82dcea9c7895,20
260cb17682716de9,18
260d25dde8cfe4a3,3
260fb06408cafee6,5
260fe390945c46f6,12
26103ac79c2aa978,3
26109550645f9c70,5
2610a49f23605332,9
2611947e18a3c437,6
2613bcca3b2a4595,15
2614b8d527853635,2
2614eef9c9cd7c31,13
2615101118ce569b,3
26155e8fa167831b,5
2615a0b166cff2d3,5
2615aff94afb3c56,3
2615d9f06f0d5cb9,14
261802df1d5787aa,2
2619d82a332b05bf,3
261c32dc09d70b78,3
261c3f73a07afc2d,6
261ca88e682bed56,6
261f2de69fcbe396,18
26207220f3670754,3
2620a044d5d2c69f,16
2622946fc899f5c4,19
262331d49ef5dabe,18
262373a1590c0539,5
2623a017db0928f4,18
26240cdf475aba35,14
26248a478fc8c9a3,17
262503016b4cd7a5,15
2625e8d1a58c9bd5,3
2625f80584cd3bde,5
262687086ec3da81,12
2626ce8c14a2afdf,18
26270c7b051f733e,6
262741293fa03938,19
26289c40bed24caf,18
2628a71ad0f07e1b,1
262919398f812bba,19
2629371ab401e247,7
2629ada8f09bd670,5
262a0640fb43ab29,6
262a25001c693b12,3
262b163a9058bb3d,18
262b6dc5d5063bae,2
262ba7e27d5ec1fb,15
262c1cc4797817be,18
262cb4d34e176d63,1
262d5a2eb55956e6,18
262dc9f8a46b0940,5
262e06a996a48afd,17
262f3f2939ee3eaf,18
26300dbb6d15287b,8
263071555a477d70,14
26347fcc911ca527,5
26355d5d13333a3b,11
2635ec4bc2e63079,3
2636fa9295c9f5f5,3
263761302a1ca4fb,4
2637d11d6b6a2112,7
2637f401630e6e0f,18
2638b84bf077ddaf,3
2639f72d499a026b,8
263aec93f69f0d47,18
263b587bb2ab2c23,15
263badafcb9baf9a,17
263dc3a84819e6f9,3
263e9d495ae08773,15
263f51d30207ee7e,10
264007701b961b25,6
26401186fe20ff15,19
26404797c8503bb5,7
2640625736db1e6b,19
2640858e39119e31,2
2642f382a1e32f91,9
2644794849bd5e56,6
2644d4632627d580,8
26456caa47b866d8,13
264582015b7d7b59,9
2646c55ac59b19f8,18
2647d527deb6eeee,16
264802a44c983f8e,3
26480ea6f5d40c5b,6
2648d9d98c3b3891,3
2648da711bcad029,19
264a583894202280,2
264ab60eec4b3b9f,5
264b6be526f8201d,15
264b74a750629505,3
264e5fda17f5ebce,4
264f0e1c24b13c59,19
264f872a03642ed2,8
2651b51f620cbac3,19
2652661d418a7025,2
265285b13727ac56,18
2653688094f3b779,12
26541a0c0d3bbde6,11
265424fb2e86f59e,16
2654aa98d192946e,2
2654d97b7a049cc8,17
26568da2aa633fad,7
26581f0cb28e1920,17
2658ca1bb24616c3,2
265950782b4afe36,10
265a16319ea8514d,12
265a21062119c0e2,3
265a2a88f491529e,3
265b37eabfc9f1ab,16
265c4e7767914ca2,3
265c63aa0ca38daa,4
265f62cb6c5465fa,18
2660db5f5fc56a28,15
26622e27fbf4e2bb,19
2662d9c9bee01403,1
2662e4ae5c2b836a,19
2662f111714b8011,18
26632898c786249f,17
2663de9708582d69,3
2664a4e1aa965783,13
266509344686ccbd,15
266513aa57284096,5
2665aa8248da5ae3,16
2665d9ee80483cb9,1
26661ebc283fd359,18
26667f359875c3c1,10
266699b1fd4f8fbb,9
2666c7ee318ae3f9,3
2667308ca2aad4bd,11
266804b13632c0c6,7
26681aa6a0ce3895,1
2668aa8589ad34be,11
2668cf792fd15b43,19
26693332641d6e98,8
2669dbec8e834864,16
266a0e4cd3d5c28d,6
266a2265de3f6176,8
266a9f5a9c9b1786,6
266aa6c7e3a267bf,8
266bd578e4f672bf,17
266c7a89de8af352,5
266caac9108fafff,1
266cf84cb281acfe,13
266d0a12c79e006a,14
266dcbc94b14a383,14
266ef80922143ef1,2
2670d19d04712945,10
2671b08829d1d6cb,3
2671ced1130a6ad4,17
267273e44d5d44da,18
2673c98ff78f234a,5
26751ccb739890c0,9
2675544a81b7ca7c,8
2676886a0bfc240d,13
26773e7e6bc8b7d8,4
26785a8ee6e8311d,6
26787ec2d6f85280,20
267942e212fbd238,4
267b26b49ed4513f,15
267d63800ad06585,10
267d82a11a81fcbf,16
267fd955f79ff54a,6
26802f4448f98689,9
2681bf42bcdfbc1f,3
26843e808f437a4e,10
2684884dafcf6933,5
2684ad8244876f06,13
26854090ed73bdc4,8
26855cce5e505484,19
2685901e1dfaa084,9
2687cc32f109521a,2
268ab75dea5bfe14,6
268b2695600e6c79,2
268c4120ad159981,13
268d903d3ed9d8db,15
268e29182ba17920,3
268ec261577d443e,9
268f956218e626aa,6
268fafa7d37fe0b6,16
2690cd721e1d9f17,16
2692789491b74a15,5
2693552f366290e9,2
2693e971166b2e11,10
2695196e6b502330,2
26954c7bb94ccdba,3
2695a717e1d80eb8,7
2695d56bff7dc2d8,3
26968b87379749f3,18
26976e1a5ec9887b,15
2697e15ebe750c7a,17
2698bda80f262129,6
269905840032954e,3
269913a323fef744,13
2699de321bd8bafa,6
269b7499d075f248,9
269ccb077e94e5a9,6
269ce73b21342a72,16
269d97665b225d5c,11
269dd64f7bb97a80,7
269eee205950e7bd,2
26a04664dc810d14,16
26a2a83a2450fc82,6
26a48defa9d2a6cd,3
26a4b329b770a2d5,1
26a4ff0ee3ac0c8f,18
26a589a94abcb423,13
26a5a2c3d728e330,1
26a7fd06b57f62dc,18
26a812092a802762,12
26a8975d914ea557,3
26a9e1a900bd75b0,1
26aa0aac0d7748a0,19
26aa1c7be656d81a,2
26aa21198416921c,6
26aa7dc49a07b64f,19
26aac397d8f9c3d7,3
26aadb786fc4b9a5,17
26ab126325d3b04c,16
26abe46c7ba811bb,17
26acff6c11fe73fe,9
26adc62ae0f0f369,2
26addeb2c9206808,5
26aeb133b7cad71b,7
26aef69480d34128,16
26af6766b123c58c,3
26afc955ba3cf30e,5
26b0b440fa37fbee,14
26b1130de6d38b5c,15
26b1e34d9b2c6f7a,15
26b29b4d50ec86ef,16
26b2a3f15b754364,4
26b2d19532a30384,6
26b3045394ba388b,11
26b48334950900ea,10
26b50161ca554edc,8
26b56cd0c402fff4,5
26b5ad5a813eaf3e,19
26b636bfd6fd60cf,6
26b6678ce570c900,15
26b6af17fb9f5215,5
26b774cd607b576f,15
26b7b54dcffc382f,6
26ba0bfc0d4eb7c9,2
26ba4ca199c925f9,6
26bb905eaf032af5,2
26bc52764ae416e3,9
26be54d6488aef5f,1
26be557ddd4db38b,18
26bf2a8096b7059c,12
26bf9a7513d52bef,16
26bfd858af0ec3ec,6
26c0aca4f5a9b50c,3
26c0e3acee81297f,13
26c148b77db425ea,8
26c243997e24b79a,1
26c2487631cc868a,2
26c312aeffbfdce3,10
26c507e560adfb51,2
26c516af37d78708,1
26c55be3d6db18ad,6
26c5e1c444a11119,5
26c72f7a0efd5549,16
26c73cf4f2fb66e3,8
26c883b570685233,3
26c88cc2ce55db05,16
26c92a6678b902ad,4
26c9603c2dd26f47,8
26c9edccb0a1ddd7,5
26cb0a9c09afd4c8,7
26cba47909b17f8f,17
26cbfbbce2b87a75,3
26cc67833d8a94d0,6
26cd17d565212ac8,15
26cd5e3be68b51fb,19
26ce0f0a2c111675,3
26ce9b84f4b78ba3,10
26cf0d0272b60e92,15
26cf3b8c1f94726e,19
26cfdc3df69f1e27,3
26d0588bba0e313a,3
26d0646edfc51a9e,2
26d0c217f412e29a,18
26d1fc0625317d8c,6
26d2bb74866b4934,2
26d39daa3efa216d,19
26d4224a1e23b028,7
26d502451857df9e,17
26d51da785a1411f,2
26d598da5e58872f,2
26d5a67e4e623c97,5
26d61b61f2282c3f,6
26d670c7e509330a,10
26d6a5a6a872aa9d,10
26d7020ecf1ebaf7,3
26d779dea77ddb53,17
26d82264e0d78e6d,5
26da3dad862c0abe,3
26da8b8ba4ee61ce,16
26da9c180d4eed77,15
26dae0d7271766c5,10
26db4cc3af686fb0,5
26db75ce02bfac92,2
26dbd0956ab5f215,11
26dc070b81b1f062,16
26dd32f5a8d8c53b,15
26dda62f89fb8b1e,3
26de16d00801cb69,17
26de9f2e0013231a,18
26df06b6d38450d2,10
26df55adac553677,5
26df579a0bf41404,14
26e023ee2f7c4e0a,9
26e02c2418975ae0,2
26e0deddff1b2ffd,15
26e0ff66f3fa1e5e,5
26e1778368650282,16
26e2839a6e5c3bdb,11
26e331b46e49261d,8
26e448b28cdb2325,18
26e530372d2eeef1,3
26e55e09e6705e6f,16
26e665e0d13a8194,3
26e7c29aba275a07,7
26e96296b1a1bdb8,3
26ea1bd480fc9a96,19
26eb5105441a8438,4
26eb740bfb9aa153,2
26ebb3700d9433d1,2
26ec90e1ac2b8567,19
26eec48406e7a0a8,2
26f0e5c8527a19e3,7
26f10e1aa441d11c,9
26f3532ab7b2ab53,6
26f3f2c1b1f562d8,12
26f4a660150ba82a,19
26f57b1045418a75,15
26f5e0d1eb028af6,16
26f7266d5ccae9ec,14
26f737c809a7d900,8
26f73be74975ca10,2
26f77503100469e7,12
26f77957f588e249,16
26f79f81d2224055,3
26f7b476f17b3204,2
26f7bbfa1523cabc,15
26f7cf11c2a05adb,5
26f7f1054c338135,17
26f8604e50620c0f,16
26f879e4bef56ce8,1
26f8a87f7ccfb72a,3
26f8c8f5a09ef59f,2
26f92157ac6977aa,1
26f9cae948c1d454,16
26fa06136ffaeeda,19
26fa0fbb01ad6d93,5
26fb00423f469c54,19
26fbccd2d846e447,4
26fcda6936e192b6,14
26fcf010f525d166,2
26fd292b68e166b0,18
26fe16c8bfca8100,18
26fe4f1dfce6c501,17
26fea7d13d425a13,3
2700141694a667f3,11
2700a2c1df177b07,1
2700fd9d8aeaffcd,7
270159e68a955d1a,3
2702da4182610744,8
270420df34744608,2
27043b34c9ff8f9c,6
2704a035051219cd,1
2705c1013adb581b,8
270622b968382894,19
27080178019d4132,6
270942095e349774,11
270c6d6fa93082ba,2
270cf88eb056b3a3,11
270d5f796b8ed50d,17
270d5fc02c13c67d,7
270ddc8599f808e4,15
270e42a501ca82b8,5
270fae1c834f7bd1,10
271007df80d4c069,5
27101367765f4717,15
2710377735a036ea,3
2711a495b2bb5921,18
27128521bacdcfdf,7
271363d06a0a1bcb,5
271484ba26ec8f0a,2
2714d5cf5bb73ee4,16
271557c62bc7807f,6
2715af28420fa810,16
2716c2a41a4b3c1c,15
2717f935206612de,17
27181424f300c66e,3
2718919782933ce4,19
2719116ab75a7d58,2
271985d74e489a39,6
271a907c98211085,9
271ac196d22af7ae,1
271b503d9f3cf346,10
271bd75c8272bc4f,14
271c3294127fafa1,19
271cae507748fd80,15
271d837738fb8bbd,2
271daf9124d873a8,19
271e13a7d15b8e4e,18
271e21f8ba4aff2c,17
271ea7153658dd35,12
272164eca3143a89,2
27216e7fb7efdfde,9
27248cb5753b240b,3
2724b10f05740ef4,3
2724c897b122ff12,14
2724e5c53703324d,5
27259f66ad16fda2,17
2725d4639a0fe9ac,15
27283f6d0a270d8a,3
2728fa07dfa87301,2
272ace3a67228e90,3
272b849674df1be6,5
272c3a2dc8e69d7b,6
272c7babbf37ad4e,2
272de8d1bc51057f,9
272e13b78e5d0e21,10
272e79a5df2708bc,7
272ea82381884888,3
272ec0ec0fde39c8,2
272ef8eeaaf50ce2,8
272f184607db7c0f,3
272fc5a7a0d13b16,15
27336751d7c9b31f,5
273599c911344e73,14
273700163f3b8858,5
27374db0d91d0ff0,2
27376e0113030f76,2
27387d11c011f432,11
27388048dad7658f,14
27388266a89e5bbe,15
273909e34a284732,3
27390fb585de3768,5
2739bbd57e33fd7a,3
273ad7b4da78f98e,6
273afa26304aa149,15
273afd8e65d22170,10
273b087d181d6f0c,17
273bac2f563ba1ca,1
273c0730f2621688,18
273c56afec7bd716,16
273cf06470c11885,5
273df572f1b5ed8b,19
273e3e14d59d9433,14
273e44f1586c87fc,11
273e9e8b61a6f85e,6
273ee565de08f3c8,6
273efd496d27664e,12
273f04bebf334880,2
273f8673db69f00b,6
273fb3201bdfa333,2
2741991ac1ac6382,13
2742304d89d01623,2
27463cda6f6c6b5b,17
2747569fd86e0442,5
274906ea473934f2,6
27491f5290e12ed9,19
274968b933c76d17,5
274a2658760e1a1a,13
274b637456f182ef,14
274bf1e0b87837f9,7
274c8838807196b6,5
274cd5a314efe913,2
274e2e33bbf2a3a6,3
274e775ed4803ef2,8
274e7f44a58161a1,2
274f1074a7f9e394,8
274faab4ab066b83,3
274fefa2503a9a83,4
27500a864abe35b4,18
2750bae8f59aa86f,18
27519a0aaae2c677,4
275238df9ffe5ba6,19
2752b5041608619f,16
275386bed1e04016,9
275456a024ff20a2,11
27547a7e6379ea54,3
27549bd07ec8fef6,15
275638c473ec7911,8
2756574083b1ac24,5
2756a41a1773b4e8,10
275713a6e99de9f7,13
27576fdc55a2b2bf,14
2757fba662f0746b,7
27580e9ab93fedd1,11
2758b3db0618effe,3
275b482b5e4663d7,6
275b89fbf1c693bd,15
275c1cf5332d246d,12
275ccd2355dcea0f,8
275dfd62ce1d3898,3
275eb9607eee5d89,1
275f3efde25590f4,1
275f68cdf52ae7b1,16
276084668710792,3
2760ac0a0ebaac9d,6
2760f18dfd00e63f,3
27611573dfa90fa9,16
27614ba0fc50936b,17
2762b34b232976ca,5
27643bf57a7a5bf5,8
27645b4d8179e9e0,12
2766ca50fc9830fb,3
2766cb5c6d4139da,8
2768bf87d9ae8e44,11
2769379a8b65bdfa,2
2769b00dfbd8040d,16
276ad7204ace7045,17
276b5548d5ca54dc,8
276c07da0be93aba,3
276cb11bee58961c,15
276d88266a50385f,3
276d96556d26d796,8
276deda897c133b8,2
27718c8001eac484,8
27736aff8d43e6e3,3
2773d491404cb143,5
27759bcd5e874ee8,16
2777719fb352c49c,15
27787e40d6bff082,3
27788084c8998cfd,16
2778ccbeb64c6698,12
27793b3d3c1beeab,8
277bb5df9a43a799,6
277cd7776e4913a4,19
277dca9ee427a58a,19
277ee6666a28751f,1
277faaaa8cf6a975,5
277fab59d6a681df,2
278081b6738f7d51,18
2780ea355a3f0278,6
27812c496f4bbfdc,4
27815bb22376b6a5,15
27817f7015594804,2
278181ba4afbe4c4,15
27823a47982874f0,8
278311f0021406b1,2
27837ff4828f10d3,3
278495cbbe933a8c,3
27850ff806eed0e7,2
27860c99601e7dd3,15
2787402a742770d0,17
27888e72a3bf2a74,1
2788958d96472656,5
2788afe9aff38dba,19
2788d242fcb8870d,11
2789081f31f952ca,19
278982f222030695,6
2789d3fb88fad8e2,16
278ab3fdb39fcef5,7
278afda8fd720ba8,2
278be42d734cc8d4,13
278c25ee51572cbe,8
278c5c2f55700d2a,1
278c9a68cea55324,9
278d6594224bf353,18
278de6cf0b7d8141,5
278e2027f3e6710c,20
278eabb7a42a8b2c,7
278f2da175262270,10
278f502974b52006,14
278f747d300ba0e1,1
279031314687b40d,19
279087ca3881ab4b,19
279129b7c035cd1a,9
2791377a6c6a2e99,2
27914f73a79b2fee,8
27926cb46fda86c1,5
279317fbedb3ab00,5
27934362770e36ea,5
279471852af12140,19
27960cfbcf3adf59,11
2796363b30907feb,18
27979711fe49475d,8
27981c770af9ca57,19
279878e48f53808a,12
2798de05da2fee8f,8
2798deb5a2642c18,5
279917cc19939385,15
27994f54afe4c5a9,4
2799654f6203bdf6,11
279a21affb321660,2
279c4ffa973a32e0,5
279c59322721639d,17
279da0ce4be1285e,8
279db83eeab550f1,4
279f1ec4079aa6db,7
27a08015d52e1752,6
27a113f30d07319d,12
27a1d8303f722160,3
27a2705c4ecd447e,10
27a379187e851c73,2
27a423fb6e7775db,3
27a52f2e72a97ac8,18
27a5679547adc360,19
27a5c7e108ba0d6e,5
27a5eb5ca2a3ac1a,13
27a6512d867d80e9,10
27a7195ac7159896,16
27a8345d1ad4db74,5
27a8a1937f690157,8
27a8b284dc4e72e7,16
27a9653ed9a9f29b,10
27a9be4ac51bb11a,19
27adc9f7e7b2169b,2
27add96890e46263,17
27aeb8c1cd383699,18
27b01493752fe9e2,8
27b1500573c4762f,3
27b187bd358f63d2,1
27b2531cd6a99098,4
27b2ba366fd402f5,12
27b2d6efd4122493,5
27b2d989834c63ad,7
27b36191779f2642,18
27b3f378f8dae63b,19
27b415024e6bade1,18
27b42581a5d72b34,6
27b436f74714a9f2,5
27b58f179f995b46,17
27b67fdbedcc877b,18
27b6c31524990717,2
27b72ea7879ec678,8
27b7de8195170c76,17
27b8a2088858b5b3,15
27b9cc6dc8ab3bb9,5
27ba70dce5dfac27,5
27baabb56dd54f45,18
27bba6055b425307,2
27bcfb50e9a2a760,15
27bd4b43060d7b2f,5
27bd6f6c56a22565,15
27bdca7113509645,18
27bdf33225622967,6
27be62e53d8dad4d,9
27c0de1694a06c64,18
27c27fa100522ef3,5
27c2ffce618b9c10,3
27c3160ac6d778fa,13
27c5575a15ec4e97,17
27c5a6ab13c3ba96,4
27c6b46a070b1253,18
27c6f9fcca992389,14
27c7aef35edb29f0,14
27c7db01272b7db0,3
27c855d352cff694,15
27c8b315dbe6786a,11
27c9d36a182c146d,18
27ca5da51103b50e,18
27cd402a4a68223c,19
27cd50a5d3de6303,12
27cd5dbd18bd1009,19
27cdc0e669000533,13
27cdefa453af3717,18
27ce774f93b2da09,3
27cef432694b32c2,15
27cf7d2aebfc79c6,19
27cffeb357049fb6,7
27d012107a9796ed,3
27d11a64c4479b9c,12
27d202fcda917742,5
27d26ac54dbf9722,18
27d2c6d766c1d787,10
27d51e36df16d204,14
27d52d01b2513957,11
27d542a5ef618fa9,9
27d6323b66fa7b26,3
27da1fe424a7e04c,15
27daa38a12b639ae,18
27dad8dff439edb8,14
27dbc3e257aba466,3
27dfd2634037afd3,15
27e039920578e3fa,5
27e0eb5630c6f8a5,3
27e17b67d4638904,19
27e2bc344f4f58f3,17
27e2d014db705f6c,5
27e3935ec3454e72,3
27e397d3ccbc7b29,15
27e4a21239c23c9c,10
27e4e83b6adb4402,5
27e4fa0dd33ee020,20
27e5547daa9ccd17,10
27e8afa22578ae80,7
27e920899a49e79a,1
27eb4ddb94b47b71,3
27eb87fb780ad48a,6
27eba219d38aeacb,19
27ec6951fee256d8,5
27ed6a439bd5cb81,19
27edd12e34c3bdcb,17
27ee170d1bec4ae5,2
27ee954d9df89bfb,13
27ef0db0e0db978c,9
27ef72f95a6accd6,3
27f0bf4e008e1264,3
27f11efc99bf77f8,4
27f17a8fe36164c4,3
27f188e06221ccf7,2
27f1eb783eac6a44,17
27f2cd6a5e78ea38,3
27f3386d194d5132,8
27f437328f03d355,15
27f53239d44cda2b,18
27f5cbda39adc01f,3
27f7330789204805,16
27f7cc35d82d26ed,5
27f7fc634a71551b,13
27f910fb92fd6138,8
27f9ae2493651df4,5
27fab3c53b11cf64,6
27fb5c78a7863056,12
27fb9ab2c2f5045e,15
27fbed75f492be20,6
27fd24cd069d6434,19
27fd775a0d26d695,6
27fdb4832aa617a5,18
27ff4595ee42af18,19
27ffdcbb3af5d644,3
2800966d026c7427,4
280151c863d41e12,2
28025b0a9e65bb66,9
2802d6d6869b51c8,3
28046ad8969e75f2,18
280471079cc81e28,3
2805110f72814f04,8
280514811b159966,3
28052d3ef8a3049c,10
28059eba38819aa1,14
28064d8b7ea3da87,16
2807311bb04299ae,14
28074a2a3b996eae,3
2807aadf1cdb649b,6
2807bcd4e51a601d,17
2807de284e26f386,3
2807f0e533173497,15
2808088a8270f712,15
2809bbd94b95e334,1
280b0c1b4a8f5e1e,5
280b22057932be56,2
280b615e916f830c,6
280bc2f2f8950de8,1
280c141d974f08a3,16
280df55eaeffe59c,10
280e7cd1ea22202d,3
280ee3f6eafd4194,7
280f17ee4088a5ec,14
280f237b7195dc51,19
28100da4264108a6,3
28101242b5c3a464,2
2810ab59399dd351,15
28123afc4293edc2,5
28133990be82dcde,10
2813aabfa6735353,3
2814b6d4224b0bde,18
2814c0aa684f7b06,1
28155c2faafe81b2,4
28155dd1b479026a,9
2815a53229a0088f,6
2815faf2eeda4d5c,2
281625526efd7fce,7
2816e820264ad8f6,3
2816f7606d6b2892,18
2817800d13b4eab8,19
2818941bd5f1be0a,16
2818ecd83433dea6,7
28193159318365d1,18
281969b96c367e0f,2
281a16ae8754eccc,18
281bf5eb253a0728,3
281c0271e85b98f7,16
281c4e50ee2b9b27,5
281c4f28d36b6fc2,7
281c74a40eb166ea,2
281d4e3f6e106274,2
281d5b53cf15e6b3,5
281d68862f08d2b8,7
281dd841766442d6,5
281e8d5e4bbbbf4f,15
281e99f38e06314e,2
281ecab418e89f73,5
281ed1be360d6e88,2
281f0a0efb6f9411,5
281fcb404d5b6ea4,19
281fe0be27a1d04c,17
28201c6d69a7e6d4,5
2820e32664ccb8bb,18
2821d36ab806deac,9
282218d7adf72ccb,18
2822bca354ea344c,2
2825bd16ad170b46,4
28266247d9c2490f,14
282699376eea0549,3
282731602db4d2e0,6
28284cf5c358af41,13
28284e85fba511e1,5
28287d2b168e9010,18
28295710bae36afb,8
2829816ea0e7eb3d,6
282a29225c3a2d76,3
282a62605ea0df7e,3
282ac4ad1c87fc85,4
282b1f5cddf125f3,16
282b456c70497daf,15
282b58ba8931efec,6
282ba79000365a47,6
282c398c66020dfb,3
282d8b6437f4d020,11
282dcf61b90df169,11
282de5c75b43f0b1,15
282e3a915775275b,2
282f7b6dbc693735,3
2831ae8948f04b99,5
283219c84779811f,19
2834a2c9d1707360,5
283521cb521c745d,1
28352782e8770381,1
2835639394e4662e,19
28359022dde90570,16
283660acd18f3d81,10
2836dbd7cf755597,17
2837ac907d2a787b,11
2837eb5effaa7f95,18
28393eff2c34e766,16
28398dd82e486153,14
283c610be22ca0d5,19
283cb565d4261397,15
283d5f831da3c08d,8
283dbb67bfae45df,18
283e6291043fdd01,10
28402ebb2785a6a7,3
284131682846cadd,15
284181885cffd343,5
2841860304e414c7,16
2841d6ee01855b6f,2
2841d8429a9a8f9c,3
284255496249528d,18
28430eb64b212e67,3
2843a2445abed6c2,5
2843f3dc578abc9a,8
2844ad2049e2b8b8,5
28458c7c2e71d532,3
28462b34ebb70f5d,3
2847ad9f3fc9a3a0,2
2847d20dec0e84de,15
284867095cfe6195,18
284911cc81fd5030,15
2849ac925b500749,2
2849d6beebf4fd61,9
284abf3156d9964f,5
284ae66517c9a5b9,5
284aeb658ab82a2f,3
284b8781dc1379f4,3
284b9e54d229ccae,13
284c135a8a7ae65c,12
284c6ff3baaa4841,6
284d1a770886fa09,9
284de27add4a3bf0,16
284eaaab97c7ae36,16
284eb5dc9c49e01d,18
284f0854ceb6e4fe,3
284f767ecdd174f0,16
28503645097d096f,9
2852c1a79107429e,18
28535bfc6e57d428,3
28539491d66f350a,16
