zip_code,total_pop,white_alone,black_alone,asian_alone,chinese_persons,chinese_speakers_total,pct_white,pct_black,pct_asian,pct_chinese
55812,11016,9335,421,324,51,0,0.8474037763253449,0.038217138707334786,0.029411764705882353,0.004629629629629629
55814,311,193,65,16,0,0,0.6205787781350482,0.2090032154340836,0.05144694533762058,0.0
55901,58260,42319,6862,4458,653,0,0.7263817370408514,0.11778235496052179,0.07651905252317198,0.011208376244421558
55902,25988,20259,568,2981,459,0,0.7795521009696783,0.02185624134215792,0.11470678774819147,0.017661997845159306
55903,0,0,0,0,0,0,,,,
55904,29682,23292,2839,972,122,0,0.7847180109157065,0.09564719358533791,0.03274711946634324,0.004110235159355839
55905,0,0,0,0,0,0,,,,
55906,20080,15498,1304,1653,627,0,0.7718127490039841,0.0649402390438247,0.0823207171314741,0.031225099601593625
55909,1393,1314,0,3,0,0,0.9432878679109835,0.0,0.0021536252692031586,0.0
55910,1232,1186,9,4,0,0,0.9626623376623377,0.007305194805194805,0.003246753246753247,0.0
55912,29438,21585,1402,2220,131,0,0.7332359535294517,0.04762551803791019,0.07541273184319587,0.004450030572729125
55917,3531,3127,0,3,3,0,0.8855848201642594,0.0,0.0008496176720475786,0.0008496176720475786
55918,1119,1036,1,0,0,0,0.9258266309204647,0.0008936550491510277,0.0,0.0
55919,1008,931,0,8,1,0,0.9236111111111112,0.0,0.007936507936507936,0.000992063492063492
55920,8747,7952,120,181,32,0,0.9091116954384361,0.01371898936778324,0.020692808963073052,0.003658397164742197
55921,4793,4656,12,0,0,0,0.9714166492802003,0.0025036511579386604,0.0,0.0
55922,853,819,12,0,0,0,0.9601406799531067,0.01406799531066823,0.0,0.0
55923,4387,4191,7,45,33,0,0.9553225438796444,0.0015956234328698426,0.010257579211306132,0.00752222475495783
55924,1246,1131,0,0,0,0,0.9077046548956661,0.0,0.0,0.0
55925,1240,1232,0,0,0,0,0.9935483870967742,0.0,0.0,0.0
55926,754,739,0,2,0,0,0.980106100795756,0.0,0.002652519893899204,0.0
55927,4272,3763,4,70,0,0,0.8808520599250936,0.0009363295880149813,0.01638576779026217,0.0
55929,1348,1203,5,8,0,0,0.892433234421365,0.00370919881305638,0.005934718100890208,0.0
55931,414,392,0,2,0,0,0.9468599033816425,0.0,0.004830917874396135,0.0
55932,2080,1935,0,50,0,0,0.9302884615384616,0.0,0.02403846153846154,0.0
55933,207,203,1,0,0,0,0.9806763285024155,0.004830917874396135,0.0,0.0
55934,3542,3324,85,7,2,0,0.9384528514963297,0.023997741389045736,0.001976284584980237,0.000564652738565782
55935,978,919,0,3,0,0,0.9396728016359919,0.0,0.003067484662576687,0.0
55936,1763,1717,0,17,0,0,0.973908111174135,0.0,0.009642654566080544,0.0
55939,1986,1938,12,0,0,0,0.9758308157099698,0.006042296072507553,0.0,0.0
55940,2810,2478,130,31,0,0,0.8818505338078292,0.046263345195729534,0.01103202846975089,0.0
55941,1084,1039,0,0,0,0,0.9584870848708487,0.0,0.0,0.0
55943,3070,2952,42,3,0,0,0.9615635179153095,0.013680781758957655,0.000977198697068404,0.0
55944,8048,7618,43,2,0,0,0.9465705765407555,0.005342942345924453,0.00024850894632206757,0.0
55945,1298,1246,0,5,0,0,0.9599383667180277,0.0,0.003852080123266564,0.0
55946,3366,3083,32,6,0,0,0.9159239453357101,0.009506833036244802,0.0017825311942959,0.0
55947,7319,6670,13,177,26,0,0.9113266839732204,0.0017761989342806395,0.02418363164366717,0.003552397868561279
55949,1918,1830,3,10,0,0,0.954118873826903,0.0015641293013555788,0.005213764337851929,0.0
55950,113,92,0,8,0,0,0.8141592920353983,0.0,0.07079646017699115,0.0
55951,1354,1288,0,6,3,0,0.9512555391432792,0.0,0.004431314623338257,0.0022156573116691287
55952,2689,2261,0,136,0,0,0.840833023428784,0.0,0.05057642246188174,0.0
55953,918,852,0,3,0,0,0.9281045751633987,0.0,0.0032679738562091504,0.0
55954,1408,1376,0,2,0,0,0.9772727272727273,0.0,0.0014204545454545455,0.0
55955,2603,2361,9,8,0,0,0.9070303495966193,0.0034575489819439107,0.003073376872839032,0.0
55956,2046,1968,10,7,0,0,0.9618768328445748,0.004887585532746823,0.003421309872922776,0.0
55957,769,759,0,1,0,0,0.9869960988296489,0.0,0.0013003901170351106,0.0
55959,1988,1886,0,2,0,0,0.9486921529175051,0.0,0.001006036217303823,0.0
55960,3453,3149,30,45,0,0,0.9119606139588763,0.008688097306689836,0.013032145960034752,0.0
55961,517,492,6,0,0,0,0.9516441005802708,0.01160541586073501,0.0,0.0
55962,758,744,0,2,0,0,0.9815303430079155,0.0,0.002638522427440633,0.0
55963,5473,5245,56,9,2,0,0.9583409464644619,0.010232048236798831,0.0016444363237712407,0.0003654302941713868
55964,4453,4233,9,0,0,0,0.9505951044239839,0.0020211093644733886,0.0,0.0
55965,2253,2127,9,10,6,0,0.9440745672436751,0.0039946737683089215,0.004438526409232135,0.002663115845539281
55967,1009,983,5,0,0,0,0.9742319127849356,0.004955401387512388,0.0,0.0
55968,130,108,0,21,0,0,0.8307692307692308,0.0,0.16153846153846155,0.0
55969,1155,1029,0,24,5,0,0.8909090909090909,0.0,0.02077922077922078,0.004329004329004329
55970,1058,956,8,18,0,0,0.9035916824196597,0.007561436672967864,0.017013232514177693,0.0
55971,2910,2803,15,33,0,0,0.9632302405498282,0.005154639175257732,0.01134020618556701,0.0
55972,5323,4843,2,303,0,0,0.9098252864925793,0.00037572797294758596,0.056922787901559274,0.0
55973,228,215,0,4,2,0,0.9429824561403509,0.0,0.017543859649122806,0.008771929824561403
55974,1998,1918,0,5,0,0,0.95995995995996,0.0,0.0025025025025025025,0.0
55975,4597,4296,70,31,13,0,0.9345225146834892,0.01522732216663041,0.006743528388079182,0.0028279312595170763
55976,8542,7887,5,4,0,0,0.9233200655584173,0.0005853430110044487,0.0004682744088035589,0.0
55977,207,207,0,0,0,0,1.0,0.0,0.0,0.0
55979,1138,1100,0,2,0,0,0.9666080843585237,0.0,0.0017574692442882249,0.0
55981,3863,3755,1,7,4,0,0.9720424540512556,0.0002588661661920787,0.0018120631633445508,0.0010354646647683149
55982,523,438,0,2,0,0,0.8374760994263862,0.0,0.0038240917782026767,0.0
55983,1671,1463,116,6,0,0,0.8755236385397965,0.06941950927588271,0.003590664272890485,0.0
55985,1644,1488,20,7,0,0,0.9051094890510949,0.012165450121654502,0.004257907542579075,0.0
55987,33911,30600,842,716,101,0,0.9023620654065052,0.024829701276871813,0.02111409277225679,0.002978384594969184
55990,895,847,0,0,0,0,0.9463687150837988,0.0,0.0,0.0
55991,1474,1418,2,3,0,0,0.9620081411126187,0.0013568521031207597,0.0020352781546811396,0.0
55992,5547,5209,0,82,0,0,0.9390661618893096,0.0,0.014782765458806562,0.0
56001,50960,43147,3053,1588,174,0,0.8466836734693878,0.05990973312401884,0.031161695447409734,0.003414442700156986
56003,15319,13642,286,270,53,0,0.8905281023565507,0.018669625954696782,0.017625171355832626,0.0034597558587375157
56007,21467,17645,373,762,5,0,0.8219592863464853,0.017375506591512553,0.03549634322448409,0.00023291563795593237
56009,1539,1480,0,1,0,0,0.9616634178037686,0.0,0.000649772579597141,0.0
56010,1087,1046,1,1,0,0,0.9622815087396505,0.0009199632014719411,0.0009199632014719411,0.0
56011,9672,8938,278,10,4,0,0.924110835401158,0.028742762613730356,0.0010339123242349049,0.00041356492969396195
56013,4534,3916,34,59,0,0,0.8636965152183502,0.007498897220996913,0.013012792236435818,0.0
56014,695,631,4,0,0,0,0.9079136690647482,0.0057553956834532375,0.0,0.0
56016,991,792,0,158,0,0,0.7991927346115035,0.0,0.15943491422805248,0.0
56017,1757,1703,4,7,0,0,0.9692657939669892,0.0022766078542970974,0.00398406374501992,0.0
56019,767,742,0,0,0,0,0.9674054758800521,0.0,0.0,0.0
56020,83,83,0,0,0,0,1.0,0.0,0.0,0.0
56021,1123,1085,0,0,0,0,0.9661620658949243,0.0,0.0,0.0
56022,100,88,0,0,0,0,0.88,0.0,0.0,0.0
56023,527,435,4,8,0,0,0.825426944971537,0.007590132827324478,0.015180265654648957,0.0
56024,3595,3150,20,27,0,0,0.8762169680111266,0.005563282336578581,0.007510431154381085,0.0
56025,493,486,0,0,0,0,0.9858012170385395,0.0,0.0,0.0
56026,1978,1794,9,2,0,0,0.9069767441860465,0.00455005055611729,0.0010111223458038423,0.0
56027,667,604,0,2,0,0,0.9055472263868066,0.0,0.0029985007496251873,0.0
56028,1057,1031,8,0,0,0,0.9754020813623463,0.007568590350047304,0.0,0.0
56029,583,520,0,1,0,0,0.8919382504288165,0.0,0.0017152658662092624,0.0
56030,17,17,0,0,0,0,1.0,0.0,0.0,0.0
56031,11800,10958,101,89,44,0,0.9286440677966101,0.008559322033898305,0.007542372881355932,0.003728813559322034
56032,372,333,0,0,0,0,0.8951612903225806,0.0,0.0,0.0
56033,429,412,5,0,0,0,0.9603729603729604,0.011655011655011656,0.0,0.0
56034,417,406,0,0,0,0,0.973621103117506,0.0,0.0,0.0
56035,329,303,3,0,0,0,0.9209726443768997,0.00911854103343465,0.0,0.0
56036,1766,1633,0,10,0,0,0.9246885617214043,0.0,0.0056625141562853904,0.0
56037,1449,1403,5,3,0,0,0.9682539682539683,0.003450655624568668,0.002070393374741201,0.0
56039,898,874,8,0,0,0,0.9732739420935412,0.008908685968819599,0.0,0.0
56041,1046,1020,0,5,0,0,0.9751434034416826,0.0,0.004780114722753346,0.0
56042,752,701,5,3,0,0,0.9321808510638298,0.006648936170212766,0.003989361702127659,0.0
56043,429,370,0,8,0,0,0.8624708624708625,0.0,0.018648018648018648,0.0
56044,2192,2062,59,4,0,0,0.9406934306569343,0.026916058394160582,0.0018248175182481751,0.0
56045,966,884,0,0,0,0,0.9151138716356108,0.0,0.0,0.0
56046,140,140,0,0,0,0,1.0,0.0,0.0,0.0
56048,4203,4030,61,7,4,0,0.9588389245776826,0.014513442778967404,0.0016654770402093743,0.0009517011658339282
56050,1367,1272,47,2,0,0,0.93050475493782,0.03438185808339429,0.001463057790782736,0.0
56051,648,612,0,0,0,0,0.9444444444444444,0.0,0.0,0.0
56052,702,694,0,0,0,0,0.9886039886039886,0.0,0.0,0.0
56054,865,838,0,0,0,0,0.96878612716763,0.0,0.0,0.0
56055,3868,3706,22,4,0,0,0.9581178903826267,0.005687693898655636,0.001034126163391934,0.0
56056,60,60,0,0,0,0,1.0,0.0,0.0,0.0
56057,3933,3418,10,0,0,0,0.8690566997203153,0.0025425883549453345,0.0,0.0
56058,6080,5148,119,56,0,0,0.8467105263157895,0.01957236842105263,0.009210526315789473,0.0
56060,446,361,0,5,0,0,0.8094170403587444,0.0,0.011210762331838564,0.0
56062,3249,2455,3,4,0,0,0.7556171129578332,0.0009233610341643582,0.0012311480455524776,0.0
56063,3059,2841,32,16,0,0,0.9287348806799608,0.010460934946060804,0.005230467473030402,0.0
56065,2828,2481,9,2,0,0,0.8772984441301273,0.0031824611032531826,0.0007072135785007072,0.0
56068,971,950,0,0,0,0,0.9783728115345005,0.0,0.0,0.0
56069,4948,4642,32,0,0,0,0.9381568310428456,0.0064672594987873885,0.0,0.0
56071,13015,12398,0,166,12,0,0.9525931617364579,0.0,0.012754514022281982,0.0009220130618517096
56072,2147,2050,9,8,0,0,0.9548206800186306,0.004191895668374476,0.0037261294829995344,0.0
56073,17325,16470,102,141,42,0,0.9506493506493506,0.0058874458874458874,0.00813852813852814,0.0024242424242424242
56074,1850,1750,27,3,0,0,0.9459459459459459,0.014594594594594595,0.0016216216216216215,0.0
56075,141,127,0,0,0,0,0.900709219858156,0.0,0.0,0.0
56078,494,459,2,1,0,0,0.9291497975708503,0.004048582995951417,0.0020242914979757085,0.0
56080,759,670,41,8,0,0,0.8827404479578392,0.05401844532279315,0.010540184453227932,0.0
56081,6092,4800,1,2,0,0,0.7879185817465528,0.00016414970453053183,0.00032829940906106366,0.0
56082,14512,12072,880,233,48,0,0.8318632855567806,0.06063947078280044,0.016055678059536935,0.0033076074972436605
56083,825,751,0,0,0,0,0.9103030303030303,0.0,0.0,0.0
56085,5013,4619,0,22,0,0,0.9214043486933972,0.0,0.004388589666866148,0.0
56087,3240,3010,117,2,2,0,0.9290123456790124,0.03611111111111111,0.0006172839506172839,0.0006172839506172839
56088,2063,1940,1,2,0,0,0.9403780901599612,0.0004847309743092584,0.0009694619486185168,0.0
56089,233,197,6,0,0,0,0.8454935622317596,0.02575107296137339,0.0,0.0
56090,581,568,3,0,0,0,0.9776247848537005,0.0051635111876075735,0.0,0.0
56091,267,250,0,5,0,0,0.9363295880149812,0.0,0.018726591760299626,0.0
56093,12742,11083,139,154,95,0,0.8698006592371684,0.010908805525035316,0.012086014754355674,0.007455658452362266
56096,2874,2606,19,16,0,0,0.9067501739735561,0.006610995128740431,0.0055671537926235215,0.0
56097,3593,3350,30,18,0,0,0.9323684942944614,0.008349568605622042,0.005009741163373225,0.0
56098,1946,1641,6,0,0,0,0.843268242548818,0.003083247687564234,0.0,0.0
56101,6081,4942,194,83,0,0,0.8126952803815162,0.031902647590856766,0.013649070876500576,0.0
56110,1714,1399,0,53,1,0,0.8162193698949824,0.0,0.030921820303383897,0.0005834305717619603
56111,355,321,0,0,0,0,0.9042253521126761,0.0,0.0,0.0
56113,227,227,0,0,0,0,1.0,0.0,0.0,0.0
56114,356,308,0,0,0,0,0.8651685393258427,0.0,0.0,0.0
56115,1262,1183,0,0,0,0,0.9374009508716323,0.0,0.0,0.0
56116,575,547,3,2,0,0,0.951304347826087,0.0052173913043478265,0.0034782608695652175,0.0
56117,361,202,0,0,0,0,0.5595567867036011,0.0,0.0,0.0
56118,501,490,3,1,0,0,0.9780439121756487,0.005988023952095809,0.001996007984031936,0.0
56119,1080,720,0,24,0,0,0.6666666666666666,0.0,0.022222222222222223,0.0
56120,925,732,0,27,1,0,0.7913513513513514,0.0,0.02918918918918919,0.001081081081081081
56121,579,530,0,0,0,0,0.9153713298791019,0.0,0.0,0.0
56122,621,516,6,2,0,0,0.8309178743961353,0.00966183574879227,0.00322061191626409,0.0
56123,447,435,0,0,0,0,0.9731543624161074,0.0,0.0,0.0
56125,40,40,0,0,0,0,1.0,0.0,0.0,0.0
56127,478,433,44,0,0,0,0.9058577405857741,0.09205020920502092,0.0,0.0
56128,1948,1816,0,26,0,0,0.9322381930184805,0.0,0.013347022587268994,0.0
56129,780,764,1,2,2,0,0.9794871794871794,0.001282051282051282,0.002564102564102564,0.002564102564102564
56131,2216,1958,15,96,8,0,0.8835740072202166,0.006768953068592058,0.04332129963898917,0.0036101083032490976
56132,454,437,0,1,0,0,0.9625550660792952,0.0,0.0022026431718061676,0.0
56134,405,368,0,0,0,0,0.908641975308642,0.0,0.0,0.0
56136,1231,1168,8,6,6,0,0.9488220958570268,0.006498781478472786,0.00487408610885459,0.00487408610885459
56137,1091,940,0,6,0,0,0.8615948670944088,0.0,0.005499541704857928,0.0
56138,1046,993,12,0,0,0,0.9493307839388145,0.011472275334608031,0.0,0.0
56139,435,371,0,18,0,0,0.8528735632183908,0.0,0.041379310344827586,0.0
56140,54,54,0,0,0,0,1.0,0.0,0.0,0.0
56141,338,312,0,0,0,0,0.9230769230769231,0.0,0.0,0.0
56142,1062,1021,1,4,0,0,0.9613935969868174,0.0009416195856873823,0.003766478342749529,0.0
56143,4529,4122,54,74,0,0,0.9101346875689997,0.011923161845882093,0.016339147714727314,0.0
56144,1146,908,11,10,0,0,0.7923211169284468,0.009598603839441536,0.008726003490401396,0.0
56145,490,429,0,15,0,0,0.8755102040816326,0.0,0.030612244897959183,0.0
56146,48,48,0,0,0,0,1.0,0.0,0.0,0.0
56147,103,76,0,0,0,0,0.7378640776699029,0.0,0.0,0.0
56149,1205,1145,0,13,0,0,0.950207468879668,0.0,0.010788381742738589,0.0
56150,2863,2711,8,5,0,0,0.946908836884387,0.0027942717429269995,0.0017464198393293748,0.0
56151,681,648,0,0,0,0,0.9515418502202643,0.0,0.0,0.0
56152,1381,1301,19,11,0,0,0.942070963070239,0.013758146270818247,0.007965242577842143,0.0
56153,142,115,0,2,0,0,0.8098591549295775,0.0,0.014084507042253521,0.0
56155,482,434,1,0,0,0,0.9004149377593361,0.002074688796680498,0.0,0.0
56156,6398,6049,0,45,0,0,0.945451703657393,0.0,0.0070334479524851515,0.0
56157,843,607,0,6,0,0,0.7200474495848161,0.0,0.0071174377224199285,0.0
56158,316,275,2,10,0,0,0.870253164556962,0.006329113924050633,0.03164556962025317,0.0
56159,2520,1886,0,244,0,0,0.7484126984126984,0.0,0.09682539682539683,0.0
56160,225,219,0,0,0,0,0.9733333333333334,0.0,0.0,0.0
56161,343,301,0,14,0,0,0.8775510204081632,0.0,0.04081632653061224,0.0
56162,263,262,0,0,0,0,0.9961977186311787,0.0,0.0,0.0
56164,5573,4852,170,36,0,0,0.8706262336264131,0.03050421675937556,0.006459716490220707,0.0
56165,334,269,0,1,0,0,0.8053892215568862,0.0,0.0029940119760479044,0.0
56166,203,200,0,1,0,0,0.9852216748768473,0.0,0.0049261083743842365,0.0
56167,615,550,7,1,0,0,0.8943089430894309,0.011382113821138212,0.0016260162601626016,0.0
56168,833,687,1,0,0,0,0.8247298919567827,0.0012004801920768306,0.0,0.0
56169,734,660,0,10,0,0,0.8991825613079019,0.0,0.013623978201634877,0.0
56170,486,436,0,0,0,0,0.897119341563786,0.0,0.0,0.0
56171,1527,1443,0,9,0,0,0.9449901768172888,0.0,0.005893909626719057,0.0
56172,2954,2769,1,0,0,0,0.9373730534867976,0.00033852403520649965,0.0,0.0
56173,253,241,0,0,0,0,0.9525691699604744,0.0,0.0,0.0
56174,420,401,0,0,0,0,0.9547619047619048,0.0,0.0,0.0
56175,2791,2362,4,197,2,0,0.8462916517377285,0.0014331780723754925,0.07058402006449302,0.0007165890361877463
56176,985,957,6,1,0,0,0.9715736040609138,0.006091370558375634,0.0010152284263959391,0.0
56178,1669,1592,0,6,0,0,0.9538645895745955,0.0,0.0035949670461354103,0.0
56180,1203,714,3,348,0,0,0.5935162094763092,0.0024937655860349127,0.2892768079800499,0.0
56181,1303,1160,0,11,0,0,0.8902532617037605,0.0,0.00844205679201842,0.0
56183,1300,1224,4,49,0,0,0.9415384615384615,0.003076923076923077,0.03769230769230769,0.0
56185,439,423,0,5,0,0,0.9635535307517085,0.0,0.011389521640091117,0.0
56186,450,406,24,0,0,0,0.9022222222222223,0.05333333333333334,0.0,0.0
56187,15225,7852,1139,1030,0,0,0.5157307060755336,0.0748111658456486,0.06765188834154351,0.0
56201,24860,17783,2398,512,8,0,0.71532582461786,0.09646017699115045,0.020595333869670152,0.00032180209171359613
56207,201,201,0,0,0,0,1.0,0.0,0.0,0.0
56208,2097,1818,0,0,0,0,0.8669527896995708,0.0,0.0,0.0
56209,2635,2387,12,7,0,0,0.9058823529411765,0.004554079696394687,0.0026565464895635673,0.0
56210,4,4,0,0,0,0,1.0,0.0,0.0,0.0
56211,511,469,0,2,0,0,0.9178082191780822,0.0,0.003913894324853229,0.0
56212,486,462,0,0,0,0,0.9506172839506173,0.0,0.0,0.0
56214,714,666,0,2,0,0,0.9327731092436975,0.0,0.0028011204481792717,0.0
56215,4701,4338,61,0,0,0,0.9227823867262285,0.012975962561157201,0.0,0.0
56216,611,584,0,0,0,0,0.955810147299509,0.0,0.0,0.0
56218,463,413,0,1,0,0,0.8920086393088553,0.0,0.0021598272138228943,0.0
56219,901,580,0,0,0,0,0.6437291897891232,0.0,0.0,0.0
56220,2705,2575,2,9,9,0,0.9519408502772643,0.0007393715341959334,0.0033271719038817007,0.0033271719038817007
56221,826,800,2,2,0,0,0.9685230024213075,0.002421307506053269,0.002421307506053269,0.0
56222,2012,1818,11,3,3,0,0.9035785288270378,0.0054671968190854875,0.0014910536779324055,0.0014910536779324055
56223,1403,1244,0,5,0,0,0.8866714183891661,0.0,0.003563791874554526,0.0
56224,301,279,0,0,0,0,0.9269102990033222,0.0,0.0,0.0
56225,733,676,0,10,0,0,0.922237380627558,0.0,0.013642564802182811,0.0
56226,205,200,0,0,0,0,0.975609756097561,0.0,0.0,0.0
56227,266,253,0,8,0,0,0.9511278195488722,0.0,0.03007518796992481,0.0
56228,905,852,0,0,0,0,0.9414364640883978,0.0,0.0,0.0
56229,1729,1671,2,3,3,0,0.9664545980335454,0.001156737998843262,0.001735106998264893,0.001735106998264893
56230,746,688,0,0,0,0,0.9222520107238605,0.0,0.0,0.0
56231,386,384,0,0,0,0,0.9948186528497409,0.0,0.0,0.0
56232,2365,2123,22,17,0,0,0.8976744186046511,0.009302325581395349,0.00718816067653277,0.0
56235,486,480,0,0,0,0,0.9876543209876543,0.0,0.0,0.0
56236,456,443,0,0,0,0,0.9714912280701754,0.0,0.0,0.0
56237,535,498,2,4,0,0,0.930841121495327,0.003738317757009346,0.007476635514018692,0.0
56239,602,527,0,1,1,0,0.8754152823920266,0.0,0.0016611295681063123,0.0016611295681063123
56240,807,763,3,0,0,0,0.9454770755885997,0.0037174721189591076,0.0,0.0
56241,3829,3114,50,10,10,0,0.8132671715852703,0.013058239749281797,0.0026116479498563593,0.0026116479498563593
56243,1968,1843,7,39,0,0,0.9364837398373984,0.003556910569105691,0.019817073170731708,0.0
56244,1739,1585,3,3,0,0,0.9114433582518688,0.0017251293847038527,0.0017251293847038527,0.0
56245,481,425,0,0,0,0,0.8835758835758836,0.0,0.0,0.0
56248,760,740,3,2,0,0,0.9736842105263158,0.003947368421052632,0.002631578947368421,0.0
56249,277,273,0,0,0,0,0.9855595667870036,0.0,0.0,0.0
56251,908,855,3,0,0,0,0.9416299559471366,0.003303964757709251,0.0,0.0
56252,1305,1165,0,1,0,0,0.89272030651341,0.0,0.0007662835249042146,0.0
56253,737,722,0,0,0,0,0.9796472184531886,0.0,0.0,0.0
56255,407,386,0,0,0,0,0.9484029484029484,0.0,0.0,0.0
56256,2352,2287,20,9,0,0,0.9723639455782312,0.008503401360544218,0.003826530612244898,0.0
56257,418,405,0,2,0,0,0.9688995215311005,0.0,0.004784688995215311,0.0
56258,15843,12856,630,989,12,0,0.8114624755412485,0.039765195985608785,0.06242504576153506,0.0007574323044877864
56260,937,916,0,0,0,0,0.9775880469583778,0.0,0.0,0.0
56262,799,467,0,0,0,0,0.5844806007509387,0.0,0.0,0.0
56263,452,420,0,10,0,0,0.9292035398230089,0.0,0.022123893805309734,0.0
56264,2185,1859,8,2,0,0,0.8508009153318078,0.0036613272311212816,0.0009153318077803204,0.0
56265,7433,6405,109,122,0,0,0.8616978339835867,0.014664334723530204,0.01641329207587784,0.0
56266,1516,1389,0,0,0,0,0.9162269129287599,0.0,0.0,0.0
56267,6766,5285,165,128,24,0,0.7811114395506946,0.024386639077741648,0.018918120011823827,0.0035471475022169673
56270,1208,654,0,14,0,0,0.5413907284768212,0.0,0.011589403973509934,0.0
56271,1309,1033,7,7,0,0,0.7891520244461421,0.0053475935828877,0.0053475935828877,0.0
56273,5050,4856,0,21,0,0,0.9615841584158416,0.0,0.004158415841584159,0.0
56274,252,251,0,0,0,0,0.996031746031746,0.0,0.0,0.0
56276,251,235,0,11,0,0,0.9362549800796812,0.0,0.043824701195219126,0.0
56277,2962,2613,76,16,0,0,0.8821742066171506,0.025658338960162053,0.0054017555705604325,0.0
56278,2685,2585,6,18,0,0,0.962756052141527,0.0022346368715083797,0.0067039106145251395,0.0
56279,1122,1047,16,2,0,0,0.9331550802139037,0.0142602495543672,0.0017825311942959,0.0
56280,492,467,0,10,0,0,0.9491869918699187,0.0,0.02032520325203252,0.0
56281,742,664,7,2,0,0,0.894878706199461,0.009433962264150943,0.0026954177897574125,0.0
56282,1443,1247,7,6,0,0,0.8641718641718642,0.004851004851004851,0.004158004158004158,0.0
56283,6469,5828,1,8,0,0,0.9009120420466842,0.0001545833977430824,0.001236667181944659,0.0
56284,2099,1754,10,2,0,0,0.8356360171510243,0.004764173415912339,0.0009528346831824678,0.0
56285,1047,976,0,17,0,0,0.9321872015281757,0.0,0.01623686723973257,0.0
56287,103,52,50,0,0,0,0.5048543689320388,0.4854368932038835,0.0,0.0
56288,4655,4345,18,17,0,0,0.9334049409237379,0.003866809881847476,0.003651987110633727,0.0
56289,597,586,4,0,0,0,0.981574539363484,0.006700167504187605,0.0,0.0
56291,395,391,0,2,0,0,0.9898734177215189,0.0,0.005063291139240506,0.0
56292,582,563,8,0,0,0,0.9673539518900344,0.013745704467353952,0.0,0.0
56293,1143,1120,6,6,0,0,0.9798775153105862,0.005249343832020997,0.005249343832020997,0.0
56294,79,78,0,0,0,0,0.9873417721518988,0.0,0.0,0.0
56295,301,264,0,24,0,0,0.8770764119601329,0.0,0.07973421926910298,0.0
56296,1861,1659,16,5,0,0,0.891456206340677,0.008597528210639442,0.0026867275658248252,0.0
56297,824,760,4,0,0,0,0.9223300970873787,0.0048543689320388345,0.0,0.0
56301,34883,23406,6962,1499,56,0,0.6709858670412522,0.19958145801679902,0.042972221425909465,0.0016053665109078922
56303,26031,20634,2307,777,8,0,0.7926702777457647,0.0886251008413046,0.029849026161115594,0.0003073258806807268
56304,17281,11368,2930,855,439,0,0.6578323013714484,0.16955037324228922,0.04947630345466119,0.025403622475551182
56307,5227,4950,11,45,0,0,0.9470059307442127,0.002104457623876028,0.008609144824947389,0.0
56308,26695,25190,156,123,15,0,0.9436224011987263,0.005843790972092152,0.004607604420303428,0.0005619029780857839
56309,1456,1434,1,4,4,0,0.9848901098901099,0.0006868131868131869,0.0027472527472527475,0.0027472527472527475
56310,5361,5241,0,7,0,0,0.9776161163961947,0.0,0.0013057265435553068,0.0
56311,645,604,0,0,0,0,0.9364341085271318,0.0,0.0,0.0
56312,2224,2184,0,0,0,0,0.9820143884892086,0.0,0.0,0.0
56313,57,57,0,0,0,0,1.0,0.0,0.0,0.0
56314,1355,1348,0,1,0,0,0.9948339483394834,0.0,0.0007380073800738007,0.0
56315,1731,1687,4,4,0,0,0.974581166955517,0.002310803004043905,0.002310803004043905,0.0
56316,1521,1376,0,3,2,0,0.9046679815910585,0.0,0.0019723865877712033,0.0013149243918474688
56318,1130,1105,0,1,0,0,0.9778761061946902,0.0,0.0008849557522123894,0.0
56319,1336,1282,9,0,0,0,0.9595808383233533,0.006736526946107785,0.0,0.0
56320,8553,8254,7,4,0,0,0.965041505904361,0.0008184262831754939,0.00046767216181456796,0.0
56321,1572,1349,64,53,26,0,0.8581424936386769,0.04071246819338423,0.03371501272264631,0.01653944020356234
56323,579,551,0,1,0,0,0.9516407599309153,0.0,0.0017271157167530224,0.0
56324,1116,1071,2,1,0,0,0.9596774193548387,0.0017921146953405018,0.0008960573476702509,0.0
56325,194,193,0,0,0,0,0.9948453608247423,0.0,0.0,0.0
56326,1838,1799,1,0,0,0,0.9787812840043526,0.000544069640914037,0.0,0.0
56327,771,749,5,1,0,0,0.9714656290531777,0.00648508430609598,0.0012970168612191958,0.0
56328,161,143,0,1,0,0,0.8881987577639752,0.0,0.006211180124223602,0.0
56329,7700,7252,35,65,12,0,0.9418181818181818,0.004545454545454545,0.008441558441558441,0.0015584415584415584
56330,2063,1990,0,8,0,0,0.9646146388754241,0.0,0.003877847794474067,0.0
56331,2176,2032,13,0,0,0,0.9338235294117647,0.0059742647058823525,0.0,0.0
56332,1658,1550,0,36,0,0,0.9348612786489746,0.0,0.021712907117008445,0.0
56334,5791,5454,58,46,0,0,0.941806251079261,0.010015541357278536,0.007943360386807114,0.0
56335,221,221,0,0,0,0,1.0,0.0,0.0,0.0
56336,1530,1468,0,0,0,0,0.9594771241830066,0.0,0.0,0.0
56338,1579,1466,5,3,1,0,0.928435718809373,0.0031665611146295125,0.0018999366687777073,0.0006333122229259025
56339,1068,946,7,1,0,0,0.8857677902621723,0.006554307116104869,0.0009363295880149813,0.0
56340,2433,2379,0,0,0,0,0.9778051787916153,0.0,0.0,0.0
