fill_info,State,Contact_Title,Year_Established,Employee_Size,Country,Campaign_Name,New_Category
0,WV,Unknown,NA,11,USA,Apple,Japanese
0,FL,Unknown,NA,11,USA,Apple,Chinese
0,TX,GENERAL_MANAGER,NA,12,USA,Apple,Chinese
0,TX,Unknown,NA,12,USA,Apple,Japanese
0,NJ,PRESIDENT,NA,12,USA,Apple,Japanese
0,FL,Unknown,NA,12,USA,Apple,Japanese
0,NC,Unknown,NA,13,USA,Apple,Japanese
0,CA,Unknown,NA,13,USA,Apple,Chinese
0,IN,Unknown,NA,13,USA,Apple,Japanese
1,TX,Unknown,NA,15,USA,Apple,Chinese
0,IA,Unknown,NA,17,USA,Apple,Japanese
0,PA,Unknown,NA,18,USA,Apple,Chinese
0,AZ,MEMBER,NA,18,USA,Apple,Japanese
0,BC,Unknown,NA,19,Canada,Apple,Chinese
0,ON,OWNER,NA,19,Canada,Apple,Chinese
0,BC,OWNER,NA,19,Canada,Apple,Chinese
0,VA,Unknown,NA,19,USA,Apple,Unknown
0,MI,OWNER,NA,19,USA,Apple,Unknown
0,MI,OWNER,NA,19,USA,Apple,Unknown
0,NE,OWNER,NA,19,USA,Apple,Unknown
0,VA,OWNER,NA,19,USA,Apple,Unknown
0,TX,MANAGER,NA,19,USA,Apple,Unknown
1,IL,Unknown,NA,20,USA,Apple,Chinese
0,IN,Unknown,NA,28,USA,Apple,Japanese
0,CA,Unknown,NA,28,USA,Apple,Asian_Fusion
0,MA,Unknown,NA,33,USA,Apple,Japanese
0,PA,Unknown,NA,35,USA,Apple,Japanese
0,NS,OWNER,NA,49,Canada,Apple,Chinese
0,BC,OWNER,NA,49,Canada,Apple,Chinese
0,MA,OWNER,NA,49,USA,Apple,Unknown
0,MA,OWNER,NA,49,USA,Apple,Unknown
0,ON,Unknown,NA,99,Canada,Apple,Chinese
0,MN,FINANCE EXEC,NA,49,USA,Apple,Unknown
0,SC,OWNER,NA,49,USA,Apple,Unknown
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
1,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Japanese
1,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Japanese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,ON,Unknown,NA,NA,Canada,Apple,Chinese
0,MB,Unknown,NA,NA,Canada,Apple,Chinese
0,AB,Unknown,NA,NA,Canada,Apple,Chinese
0,AB,Unknown,NA,NA,Canada,Apple,Cajun Seafood
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Chinese
0,AB,Unknown,NA,NA,Canada,Apple,Chinese
0,AB,Unknown,NA,NA,Canada,Apple,Cajun Seafood
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,AB,Unknown,NA,NA,Canada,Apple,Japanese
0,BC,Unknown,NA,NA,Canada,Apple,Chinese
0,BC,Unknown,NA,NA,Canada,Apple,Chinese
0,BC,Unknown,NA,NA,Canada,Apple,Japanese
0,BC,Unknown,NA,NA,Canada,Apple,Japanese
0,BC,Unknown,NA,NA,Canada,Apple,Japanese
0,BC,Unknown,NA,NA,Canada,Apple,Chinese
1,BC,Unknown,NA,NA,Canada,Apple,Chinese
0,BC,Unknown,NA,NA,Canada,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Unknown
0,MI,Unknown,NA,NA,USA,Apple,Unknown
1,CO,Unknown,NA,NA,USA,Apple,Unknown
0,WA,Unknown,NA,NA,USA,Apple,Unknown
1,FL,Unknown,NA,NA,USA,Apple,Unknown
0,OH,Unknown,NA,NA,USA,Apple,Unknown
0,VT,Unknown,NA,NA,USA,Apple,Unknown
0,CO,Unknown,NA,NA,USA,Apple,Unknown
0,VA,Unknown,NA,NA,USA,Apple,Unknown
0,VA,Unknown,NA,NA,USA,Apple,Unknown
0,FL,Unknown,NA,NA,USA,Apple,Unknown
0,CA,Unknown,NA,NA,USA,Apple,Unknown
0,MA,Unknown,NA,NA,USA,Apple,Cajun_Seafood
1,ME,Unknown,NA,NA,USA,Apple,Chinese
0,CT,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,NJ,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,NJ,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,NJ,Unknown,NA,NA,USA,Apple,Chinese
1,NY,Unknown,NA,NA,USA,Apple,Chinese
0,PA,Unknown,NA,NA,USA,Apple,Unknown
0,PA,Unknown,NA,NA,USA,Apple,Japanese
0,PA,Unknown,NA,NA,USA,Apple,Japanese
0,PA,Unknown,NA,NA,USA,Apple,Japanese
0,PA,Unknown,NA,NA,USA,Apple,Japanese
0,PA,Unknown,NA,NA,USA,Apple,Japanese
0,DE,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,MD,Unknown,NA,NA,USA,Apple,Unknown
0,MD,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,MD,Unknown,NA,NA,USA,Apple,Unknown
0,VA,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,NC,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,NC,Unknown,NA,NA,USA,Apple,Japanese
0,GA,Unknown,NA,NA,USA,Apple,Japanese
0,GA,Unknown,NA,NA,USA,Apple,Japanese
0,GA,Unknown,NA,NA,USA,Apple,Japanese
0,FL,Unknown,NA,NA,USA,Apple,Japanese
0,FL,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,FL,Unknown,NA,NA,USA,Apple,Chinese
0,FL,Unknown,NA,NA,USA,Apple,Japanese
0,FL,Unknown,NA,NA,USA,Apple,Japanese
0,OH,Unknown,NA,NA,USA,Apple,Japanese
0,OH,Unknown,NA,NA,USA,Apple,Japanese
1,OH,Unknown,NA,NA,USA,Apple,Japanese
0,OH,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,MI,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,MT,Unknown,NA,NA,USA,Apple,Japanese
0,MT,Unknown,NA,NA,USA,Apple,Japanese
0,MT,Unknown,NA,NA,USA,Apple,Japanese
0,KS,Unknown,NA,NA,USA,Apple,Japanese
0,LA,Unknown,NA,NA,USA,Apple,Japanese
0,AR,Unknown,NA,NA,USA,Apple,Japanese
0,AR,Unknown,NA,NA,USA,Apple,Japanese
0,OK,Unknown,NA,NA,USA,Apple,Japanese
0,TX,Unknown,NA,NA,USA,Apple,Japanese
1,TX,Unknown,NA,NA,USA,Apple,Chinese
0,TX,Unknown,NA,NA,USA,Apple,Unknown
0,CO,Unknown,NA,NA,USA,Apple,Japanese
0,UT,Unknown,NA,NA,USA,Apple,Japanese
0,UT,Unknown,NA,NA,USA,Apple,Japanese
0,NM,Unknown,NA,NA,USA,Apple,Unknown
0,CA,Unknown,NA,NA,USA,Apple,Unknown
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,CA,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Asian_Fusion
0,CA,Unknown,NA,NA,USA,Apple,Japanese
1,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Chinese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,CA,Unknown,NA,NA,USA,Apple,Japanese
0,OR,Unknown,NA,NA,USA,Apple,Japanese
0,OR,Unknown,NA,NA,USA,Apple,Cajun_Seafood
0,OR,Unknown,NA,NA,USA,Apple,Japanese
0,OR,Unknown,NA,NA,USA,Apple,Japanese
0,NA,Unknown,NA,NA,USA,Apple,Unknown
